Date/Time,Date/Time_clean,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),DistrictHeatingWater:Facility [W](TimeStep),Heating_demand_W_m2,Heating_exergy_demand_W_m2,ASHP_heating_COP,ASHP_heating_exergy_efficiency
 01/31  21:00:00,01/31 21:00:00,-3.5,22.0,6653.708357993256,13.020955690789151,1.1249682199394324,2.7992926374303297,0.27589551328824974
 01/31  22:00:00,01/31 22:00:00,-3.7,22.000000000000004,6894.17030020228,13.491527006266692,1.1747662004440242,2.80385557232353,0.2782198916344699
 02/01  07:00:00,02/01 07:00:00,-0.5,21.978367033500135,14097.351604082136,27.587772219338817,2.101214721635031,3.3952709202814413,0.300583331990667
 02/01  08:00:00,02/01 08:00:00,-0.4,22.0,16312.43214917339,31.922567806601545,2.4227190203892053,3.3509794861057474,0.2955419776231535
 02/01  09:00:00,02/01 09:00:00,-0.3,22.0,13693.163992150241,26.796798419080705,2.024626816010503,3.4153943007868106,0.300081319589471
 02/01  10:00:00,02/01 10:00:00,0.7,21.999999999999996,9869.74907074545,19.314577437858024,1.393869217097666,3.3956059306553334,0.2869911620038643
 02/01  11:00:00,02/01 11:00:00,1.8,21.99999999999999,7439.568238445581,14.558841953905247,0.996403887748215,3.2895616721926437,0.2659317524380101
 02/01  12:00:00,02/01 12:00:00,2.8,22.0,5981.963272067589,11.706386051012894,0.7615199463982629,3.196703660271585,0.24773841684816922
 02/01  13:00:00,02/01 13:00:00,3.4,22.0,4004.2274288173126,7.836061504534858,0.4938192240702984,3.108362769468761,0.23465740561878362
 02/01  14:00:00,02/01 14:00:00,4.0,22.0,5066.8684623402,9.915593859765558,0.6047118057793668,3.1935019760089127,0.23467922514837863
 02/01  15:00:00,02/01 15:00:00,4.6,22.0,4222.386363717444,8.262987013145683,0.4871284906953575,3.193788181602332,0.22829414967077274
 02/01  16:00:00,02/01 16:00:00,3.9,22.0,4115.792394113046,8.054388246796567,0.4939333466610806,3.14523413439101,0.23218364426237478
 02/01  17:00:00,02/01 17:00:00,3.3,22.0,4821.334375790427,9.435096625812967,0.5977852173562678,3.1390765672333205,0.2380254548749452
 02/01  18:00:00,02/01 18:00:00,2.6,21.999999999999996,4527.678207394539,8.860427020341563,0.5823895788400006,3.0814197417996723,0.24086437337433675
 02/01  19:00:00,02/01 19:00:00,2.3,22.0,5078.613322556012,9.938577930637987,0.6633575647418881,3.0849173779331283,0.2442316392092504
 02/01  20:00:00,02/01 20:00:00,2.0,22.0,5658.247310357669,11.072891018312465,0.7503229556708431,3.1031818068121484,0.2487898111486773
 02/01  21:00:00,02/01 21:00:00,1.7,22.0,5766.00185377441,11.28376096629043,0.7760811371021374,3.0966078625460725,0.2513683532758875
 02/01  22:00:00,02/01 22:00:00,1.6,22.0,5943.448942974951,11.631015543982292,0.8039055297212894,3.111630843344358,0.25362806900268314
 02/02  07:00:00,02/02 07:00:00,-1.3,21.978744975581005,13434.717375831171,26.291032046636342,2.0737465956056353,3.3247637860434205,0.30323309397018056
 02/02  08:00:00,02/02 08:00:00,-1.0,22.0,15652.482553609658,30.63108131821851,2.3869722863595655,3.317726116898758,0.29926387620363065
 02/02  09:00:00,02/02 09:00:00,-0.6,22.000000000000004,13297.72088161362,26.022937146014915,1.9926084346940118,3.3885087257320663,0.30111745468525336
 02/02  10:00:00,02/02 10:00:00,0.4,22.0,9569.125806397806,18.726273593733474,1.37044726283125,3.3542526827329646,0.28686003577094155
 02/02  11:00:00,02/02 11:00:00,1.5,22.000000000000004,7134.004856327294,13.960870560327386,0.9696691393756098,3.2377182796111375,0.2649877874588821
 02/02  12:00:00,02/02 12:00:00,2.5,22.000000000000004,5703.257578742279,11.160973735307786,0.7373843396188436,3.1420007111326385,0.24665015910867652
 02/02  13:00:00,02/02 13:00:00,3.8,22.0,3600.0973824402467,7.045200357025923,0.4344321412768818,3.112959958855533,0.23084180309074706
 02/02  14:00:00,02/02 14:00:00,5.2,22.0,4333.752301945883,8.480924269952805,0.4827359909713947,3.2357942503388,0.22480640842120422
 02/02  15:00:00,02/02 15:00:00,6.5,22.0,3270.0501607140377,6.399315383002031,0.3360643348688173,3.257613402551264,0.21216501293643072
 02/02  16:00:00,02/02 16:00:00,6.4,22.0,2981.475349576852,5.834589725199319,0.3083842104459073,3.2345434731429257,0.21174380127351708
 02/02  17:00:00,02/02 17:00:00,6.3,21.999999999999996,3091.2443627524844,6.049401884055743,0.3217875981015591,3.2353531967091476,0.21287838824862015
 02/02  18:00:00,02/02 18:00:00,6.2,21.999999999999996,3455.4047107219376,6.762044443682853,0.36198645505739147,3.250590890718122,0.2149676653205408
 02/02  19:00:00,02/02 19:00:00,4.8,21.999999999999996,4299.265729579713,8.413435870019008,0.490296787952996,3.209724355391004,0.2272872540251784
 02/02  20:00:00,02/02 20:00:00,3.3,22.0,5034.653642312052,9.85255115912339,0.6242341408626372,3.147853664544721,0.23869099218672513
 02/02  21:00:00,02/02 21:00:00,1.9,21.999999999999996,5276.7960419893525,10.326411041075053,0.7032385631902727,3.0662530220618005,0.24685418810412837
 02/02  22:00:00,02/02 22:00:00,1.2,22.0,5544.42312517654,10.850143102106733,0.764638239958734,3.0349742297216404,0.25143818432052395
 02/03  07:00:00,02/03 07:00:00,-3.8,21.977397787219758,13363.361404386918,26.151392180796318,2.2841486218775136,3.0669641772960463,0.30535281739637726
 02/03  08:00:00,02/03 08:00:00,-3.5,22.000000000000004,15634.518702620224,30.59592701099848,2.6433885779449824,3.0563058133473358,0.3012264776695077
 02/03  09:00:00,02/03 09:00:00,-3.1,22.0,14081.90400254222,27.557542079338983,2.3435348337842092,3.1395783472498704,0.30523548723207555
 02/03  10:00:00,02/03 10:00:00,-0.8,22.0,10094.533058891142,19.754467825618672,1.5260100505644798,3.2863032167989186,0.2942322585798573
 02/03  11:00:00,02/03 11:00:00,1.6,22.0,7772.9896433986,15.21133002622035,1.0513675505163302,3.3069422231888397,0.26954783925118864
 02/03  12:00:00,02/03 12:00:00,3.9,22.0,6495.138735920327,12.710643318826472,0.7794770254811427,3.330842492901652,0.24588539848580163
 02/03  13:00:00,02/03 13:00:00,4.9,21.999999999999996,3731.272527284999,7.301903184510761,0.42304775353255664,3.1876426569044183,0.22465797288292197
 02/03  14:00:00,02/03 14:00:00,5.9,21.999999999999996,4371.544858766652,8.554882306784055,0.4666562938818343,3.279883754796997,0.22019425650964142
 02/03  15:00:00,02/03 15:00:00,6.9,22.0,3250.234493730169,6.360537169726358,0.32540779692653937,3.2797319262353546,0.20921990706429888
 02/03  16:00:00,02/03 16:00:00,6.6,22.0,3052.094152686908,5.972786991559507,0.3116412660342753,3.250486072574558,0.21061417851329273
 02/03  17:00:00,02/03 17:00:00,6.2,22.0,3519.049750553072,6.8865944237829195,0.36865387733616856,3.2541373728030947,0.21520220082486544
 02/03  18:00:00,02/03 18:00:00,5.9,22.0,3827.8754784170424,7.49095005561065,0.4086203486204695,3.2529332620532134,0.21838494125460936
 02/03  19:00:00,02/03 19:00:00,5.0,22.0,4737.241693683747,9.270531690183459,0.5339625232360456,3.2418024395462925,0.2273912982388198
 02/03  20:00:00,02/03 20:00:00,4.1,21.99999999999999,5318.961966169864,10.408927526751203,0.6312715660811324,3.209715434318025,0.23479768605221338
 02/03  21:00:00,02/03 21:00:00,3.2,22.0,5483.928705970758,10.73175872009933,0.6835746702960102,3.1590297402186573,0.24059450069385377
 02/03  22:00:00,02/03 22:00:00,2.8,22.0,5676.762240166425,11.109123757664236,0.7226670375983503,3.158277574417254,0.24476046872193757
 02/06  07:00:00,02/06 07:00:00,5.6,21.977693744540467,11306.827489981446,22.12686397256643,1.2278990055859595,3.8344727832845424,0.26127206310641315
 02/06  08:00:00,02/06 08:00:00,5.3,21.999045300858427,15503.864166610634,30.34024298749635,1.7166008162784303,3.859264568969614,0.2668317786583736
 02/06  09:00:00,02/06 09:00:00,5.1,21.99999176278019,10771.642825062738,21.079535861179526,1.2069930284920571,3.7732151500764273,0.2634050467529463
 02/06  10:00:00,02/06 10:00:00,8.8,21.999999993591526,5699.741592821222,11.154093136636442,0.4988447546512523,3.5298620176372864,0.20275549808098856
 02/06  11:00:00,02/06 11:00:00,12.4,21.999999999998447,2664.740693737336,5.214756739212008,0.1696143137266733,3.543170482890503,0.1608785398835481
 02/06  12:00:00,02/06 12:00:00,16.1,22.0,1033.5658778035759,2.0226338117486806,0.04043211753114413,3.5832007041657756,0.11837510314505671
 02/06  13:00:00,02/06 13:00:00,16.9,21.999999999999996,601.3780021623863,1.1768649748774684,0.020335461195578934,3.573036545633411,0.1084835786752144
 02/06  14:00:00,02/06 14:00:00,17.6,22.0,194.7647767420816,0.3811443771860697,0.005681976146429601,3.556340346608057,0.09965445151286047
 02/06  17:00:00,02/06 17:00:00,16.5,22.0,5.734511843278597,0.011222136679605864,0.00020911994490202385,3.485306601434093,0.1104805029653112
 02/06  18:00:00,02/06 18:00:00,15.5,21.999999999999996,793.9361493539935,1.5536910946262104,0.0342164733697116,3.5302624471652004,0.12370723630570815
 02/06  19:00:00,02/06 19:00:00,14.5,22.0,1812.0906497610706,3.546165655109727,0.09011093482406564,3.5811688489237845,0.13746295652178164
 02/06  20:00:00,02/06 20:00:00,13.4,22.0,2259.5861963594525,4.421890795223978,0.1288438449565517,3.5637492941720845,0.14989929832001986
 02/06  21:00:00,02/06 21:00:00,12.4,22.0,2593.798395930912,5.075926410823703,0.16509874146673809,3.537996933882242,0.16064363359990075
 02/06  22:00:00,02/06 22:00:00,10.8,22.0,2864.4354485550516,5.605548823004015,0.21271267768133123,3.4726450554046435,0.1762508205361192
 02/07  07:00:00,02/07 07:00:00,2.3,21.98335709242946,7768.436394738054,15.202419559174274,1.0138964155056427,3.3564756122646147,0.26573079286113344
 02/07  08:00:00,02/07 08:00:00,1.8,21.99967961506332,10232.167042564384,20.023810259421495,1.3704048482812217,3.500817328069847,0.28300989000714694
 02/07  09:00:00,02/07 09:00:00,1.3,21.99999022685516,9234.337568577872,18.07111070171795,1.267395654075624,3.401972122983358,0.2807055388084903
 02/07  10:00:00,02/07 10:00:00,1.6,21.999999960480316,6966.16517497407,13.632417172160608,0.9422372007811757,3.227393149721937,0.26306381884191726
 02/07  11:00:00,02/07 11:00:00,2.0,21.99999999991389,5399.267637413236,10.566081482217683,0.7159804494104877,3.0774953665890146,0.24673046528690193
 02/07  12:00:00,02/07 12:00:00,2.3,21.999999999999865,4486.123094540438,8.779105860157411,0.5859677636628836,3.060046533521039,0.24226262469277332
 02/07  13:00:00,02/07 13:00:00,2.4,22.0,2318.6194368373826,4.537415727666111,0.30131576575387387,2.9491058790192914,0.23249361150173237
 02/07  14:00:00,02/07 14:00:00,2.5,22.0,3781.886186651962,7.400951441588966,0.48896680708448165,3.0397166241440883,0.23862075725633985
 02/07  15:00:00,02/07 15:00:00,2.6,22.0,3353.8130048843545,6.563234843217915,0.431396767604362,3.023711736954794,0.2363535298053504
 02/07  16:00:00,02/07 16:00:00,1.9,22.0,3378.675287480981,6.611889016596831,0.4502760265410692,2.9795062023635395,0.23987048010835738
 02/07  17:00:00,02/07 17:00:00,1.3,22.0,3967.082255133529,7.763370362296534,0.54447489920223,2.969683901365604,0.24503631702093445
 02/07  18:00:00,02/07 18:00:00,0.6,21.999999999999996,3369.346005915821,6.593632105510413,0.4780746300454776,2.891517804097747,0.24535307831905911
 02/07  19:00:00,02/07 19:00:00,0.3,22.0,3732.7051782697868,7.30470680679019,0.5370562009396816,2.8896318682216555,0.24809106671889275
 02/07  20:00:00,02/07 20:00:00,0.0,22.0,4517.005445422224,8.839540989084586,0.6588849797047633,2.905443548635504,0.2523624606611656
 02/07  21:00:00,02/07 21:00:00,-0.3,22.000000000000007,4704.335917640273,9.206136825127736,0.6955678509244404,2.892197444563306,0.2541125121271984
 02/07  22:00:00,02/07 22:00:00,-0.5,22.0,5045.455733251117,9.873690280334866,0.7526953457819233,2.8918263647511404,0.2560133858724012
 02/08  07:00:00,02/08 07:00:00,-2.7,21.97953547246204,12409.949242537807,24.285614956042675,2.0308292588158596,3.183604833575823,0.30525870059690213
 02/08  08:00:00,02/08 08:00:00,-2.6,21.99920925963025,14845.698189276467,29.05224694574651,2.421359365568261,3.179517119246602,0.3038038379136615
 02/08  09:00:00,02/08 09:00:00,-2.6,21.99999358920449,13252.709692263568,25.93485262673888,2.1616033278412257,3.198262554505851,0.30559497001376845
 02/08  10:00:00,02/08 10:00:00,-1.4,21.999999991672976,9570.027993466527,18.728039126157586,1.4847911753633796,3.207337583197407,0.2935955215127153
 02/08  11:00:00,02/08 11:00:00,-0.1,21.999999999995847,7171.5531132463875,14.034350515159272,1.0508526050651064,3.1250318103604373,0.2724802664406363
 02/08  12:00:00,02/08 12:00:00,1.1,22.0,5774.757372994604,11.300895054783961,0.8002327855157866,3.0568720703954475,0.25427426588814767
 02/08  13:00:00,02/08 13:00:00,1.8,21.999999999999996,3631.682158541035,7.107010094992241,0.4864021816664174,2.98626166086567,0.2414126488113896
 02/08  14:00:00,02/08 14:00:00,2.4,22.000000000000004,4834.732502354648,9.461316051574654,0.6282967799792086,3.081552251623796,0.24293505943895094
 02/08  15:00:00,02/08 15:00:00,3.1,22.0,4466.1982563525435,8.740114004603804,0.5596752657530463,3.1108962764067525,0.23796858731688852
 02/08  16:00:00,02/08 16:00:00,2.1,22.0,5210.2231377022945,10.196131384935997,0.687457274471374,3.0769235968345345,0.24565600833797263
 02/08  17:00:00,02/08 17:00:00,1.1,21.999999999999996,6177.694815302192,12.089422339143233,0.8560695473084641,3.1050728576271855,0.25828366487715904
 02/08  18:00:00,02/08 18:00:00,0.1,21.999999999999996,4963.093893187924,9.712512511130965,0.7206641504108684,2.9312138726322887,0.2536209263515243
 02/08  19:00:00,02/08 19:00:00,-0.3,22.0,5270.016064970408,10.313142984286511,0.7792074828039617,2.9148851253625163,0.25610588349023056
 02/08  20:00:00,02/08 20:00:00,-0.7,22.0,5745.830191913637,11.244286089850561,0.8647985574779185,2.925934035816575,0.2609892197174768
 02/08  21:00:00,02/08 21:00:00,-1.1,22.0,5811.709708556734,11.373208823007307,0.8901274735269158,2.9041164056548867,0.2629265065859764
 02/08  22:00:00,02/08 22:00:00,-1.1,22.0,6001.844345986146,11.74529226220381,0.9192486913667912,2.9260534827823905,0.26491259744742063
 02/09  07:00:00,02/09 07:00:00,-1.8,21.97844558298281,13350.745747963136,26.12670400775565,2.1050238254192144,3.277459322624018,0.30439699823003347
 02/09  08:00:00,02/09 08:00:00,-1.4,21.999149772056505,15624.234514575553,30.575801398386602,2.4240210648549794,3.279986225722824,0.30024568400299406
 02/09  09:00:00,02/09 09:00:00,-1.1,21.99999461789146,13042.29544661268,25.523083065778238,1.9975710391415153,3.342198686637068,0.3025886370403811
 02/09  10:00:00,02/09 10:00:00,0.2,21.99999999099122,9342.09869303146,18.281993528437297,1.350321730534982,3.3242537484757255,0.2865170866599966
 02/09  11:00:00,02/09 11:00:00,1.4,21.99999999999396,6966.002684116769,13.632099186138491,0.9514526282716478,3.2132681274443686,0.26406088618535534
 02/09  12:00:00,02/09 12:00:00,2.7,22.0,5477.953201325873,10.720064973240456,0.7009901879842146,3.1262998363095846,0.2433273784474149
 02/09  13:00:00,02/09 13:00:00,3.0,21.999999999999996,3649.1520958377446,7.141197839212808,0.4597078060140382,3.065056421258479,0.23548670864307275
 02/09  14:00:00,02/09 14:00:00,3.4,22.0,4788.770361835236,9.371370571106137,0.5905725652128558,3.144076221915357,0.23735349572098233
 02/09  15:00:00,02/09 15:00:00,3.7,22.0,4136.332734249018,8.094584607140936,0.5018834433700805,3.133677346973302,0.23342569226408894
 02/09  16:00:00,02/09 16:00:00,3.2,22.0,3981.0551664056143,7.79071461136128,0.4962406731952975,3.094539775627046,0.2356828879182143
 02/09  17:00:00,02/09 17:00:00,2.6,21.999999999999996,4551.390264592891,8.906830263391177,0.585439631068232,3.0824629270039803,0.2409459157059901
 02/09  18:00:00,02/09 18:00:00,2.1,22.0,4149.657547573081,8.120660562765323,0.5475220911368107,3.0315655989504435,0.24203470792028572
 02/09  19:00:00,02/09 19:00:00,1.6,22.0,4730.328734008857,9.257003393363712,0.6398199872086043,3.024348209607163,0.246513688484318
 02/09  20:00:00,02/09 20:00:00,1.0,22.0,5394.656435503859,10.55705760372575,0.7511374205598536,3.010186748962979,0.25139723174264716
 02/09  21:00:00,02/09 21:00:00,0.5,21.999999999999996,5540.95212955949,10.84335054708315,0.7898764586220156,2.986474985889831,0.2544088308424812
 02/09  22:00:00,02/09 22:00:00,-0.1,22.0,5800.843946390132,11.351945100567773,0.8500016490684337,2.9759339659316226,0.2594800082541437
 02/10  07:00:00,02/10 07:00:00,-4.0,21.977039845456247,13686.576852972783,26.78390773575887,2.3575157289320963,3.040506446745657,0.3047515201105761
 02/10  08:00:00,02/10 08:00:00,-4.0,22.0,15969.529854463293,31.25152613397905,2.752971978598865,2.9824682477073154,0.29893432166314443
 02/10  09:00:00,02/10 09:00:00,-4.1,22.0,15049.490385334537,29.451057505547038,2.6043455900212726,3.001437235664103,0.30183897467657905
 02/10  10:00:00,02/10 10:00:00,-2.0,21.999999999999982,10535.258294058864,20.61694382398995,1.676458247588544,3.201943681915462,0.29952423682794127
 02/10  11:00:00,02/10 11:00:00,0.2,22.00000000000001,7551.635211153244,14.77815109814725,1.0915253055721175,3.1837234030104287,0.27440479072335155
 02/10  12:00:00,02/10 12:00:00,2.3,21.999999999999982,5685.919990140759,11.127044990490722,0.7426826573358196,3.1266018180017956,0.24753177917420183
 02/10  13:00:00,02/10 13:00:00,4.1,22.0,3481.124158210619,6.812376043465008,0.413151045834401,3.1252390248694284,0.228618052414771
 02/10  14:00:00,02/10 14:00:00,6.0,22.0,4059.8582185563664,7.944928020658251,0.43069235416070506,3.2707435207696722,0.2184872181391567
