Date/Time,Date/Time_clean,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),CORE_ZN:Zone Air Temperature [C](TimeStep),DistrictCooling:Facility [W](TimeStep),Cooling_demand_W_m2,Cooling_exergy_demand_W_m2,ASHP_cooling_COP,ASHP_cooling_exergy_efficiency
 06/06  11:00:00,06/06 11:00:00,21.3,22.0,10572.447937626554,20.689721991441395,-0.04906930507880316,3.710574031115767,0.06855575949460002
 06/06  12:00:00,06/06 12:00:00,23.3,22.0,9344.79088376724,18.287262003458395,0.08054697816194023,3.4470769243851946,0.0875336956506222
 06/06  13:00:00,06/06 13:00:00,24.7,22.0,11814.46820382268,23.120290027050256,0.21150189081157422,3.6588397934816057,0.11062894936026163
 06/06  14:00:00,06/06 14:00:00,26.2,22.0,12764.973505541479,24.98037868012031,0.3554721004794352,3.654619194463492,0.12946282836736764
 06/06  15:00:00,06/06 15:00:00,27.6,22.0,13891.482520303825,27.184897300007485,0.5157900216162735,3.6481909404550557,0.14690137623489863
 06/06  16:00:00,06/06 16:00:00,27.4,22.0,14219.71786989855,27.82723653600499,0.5091210479228399,3.6790404573226985,0.1455984976549888
 06/06  17:00:00,06/06 17:00:00,27.1,22.0,8594.048553185625,16.81809892991316,0.29060580905491307,3.147571814710761,0.1212994085711932
 06/06  18:00:00,06/06 18:00:00,26.9,21.999999999999996,5751.99159655317,11.256343633176458,0.18687475454028174,2.606718203844697,0.09865300637975963
 06/06  19:00:00,06/06 19:00:00,25.1,22.0,4664.644626719421,9.128463065987125,0.09587747079302177,2.4048916813082495,0.07604180260719999
 06/06  20:00:00,06/06 20:00:00,23.4,22.000000000000004,3260.8283495474043,6.381268785807054,0.030268596646212897,2.4298396932044453,0.06254283885400085
 06/06  21:00:00,06/06 21:00:00,21.6,21.99999999999999,2594.614959321761,5.077524382234366,-0.006881279867503452,2.476444269117453,0.04832398486807593
 06/07  06:00:00,06/07 06:00:00,16.8,21.9999756141032,712.4596854269479,1.394245959739624,-0.02456393559112852,2.592996089889454,0.0075474124001131924
 06/07  07:00:00,06/07 07:00:00,18.4,21.999999983859173,1902.1980185800194,3.722501014833697,-0.04540404402524191,2.57415018069154,0.021738560117684536
 06/07  08:00:00,06/07 08:00:00,20.1,21.99999999997989,7873.457337618189,15.407939995338921,-0.09918714548817675,3.3619677615466323,0.048160496773252265
 06/07  09:00:00,06/07 09:00:00,21.7,21.99999999999997,10701.661258065238,20.9425856322216,-0.021286720954317048,3.7046000248567976,0.07357093493920372
 06/07  10:00:00,06/07 10:00:00,23.7,22.0,12292.843440314095,24.05644508867729,0.13855990733779805,3.7561980359706553,0.10058033280256469
 06/07  11:00:00,06/07 11:00:00,25.6,21.999999999999982,12834.798108435463,25.117021738621258,0.30635703289526584,3.693910251405915,0.1231885520925496
 06/07  12:00:00,06/07 12:00:00,27.6,22.0,10390.080385923173,20.332838328616777,0.3857831429451291,3.3566020412927013,0.1351599922775047
 06/07  13:00:00,06/07 13:00:00,27.9,22.000000000000004,12652.584480034444,24.760439295566428,0.4949571128031226,3.5479553086493327,0.1465468135354919
 06/07  14:00:00,06/07 14:00:00,28.3,22.0,12990.136876784993,25.421011500557714,0.5426134929815809,3.5483441217949787,0.15147223320070344
 06/07  15:00:00,06/07 15:00:00,28.6,22.0,13344.445633669477,26.114375016965706,0.583956886708365,3.5536621966147104,0.15538679030352667
 06/07  16:00:00,06/07 16:00:00,28.0,22.0,13448.249191970954,26.31751309583357,0.5349994191936344,3.5968614132982855,0.14981098144571267
 06/07  17:00:00,06/07 17:00:00,27.3,21.999999999999996,8298.254852094364,16.23924628589895,0.29160767513218705,3.091773556479067,0.12128791841481082
 06/07  18:00:00,06/07 18:00:00,26.7,22.000000000000004,5920.789877664305,11.586672950419384,0.18450741272902352,2.655404577648791,0.09865861438449586
 06/07  19:00:00,06/07 19:00:00,25.7,21.99999999999999,4911.0904942669395,9.610744607176008,0.12048028137066265,2.431966808698964,0.08194507958041491
 06/07  20:00:00,06/07 20:00:00,24.7,22.0,3603.904711678569,7.052651099175282,0.06451688283169031,2.3918379174314297,0.07231978735906507
 06/07  21:00:00,06/07 21:00:00,23.7,21.999999999999996,3054.4034849663835,5.9773062328109265,0.03442798778850924,2.4127800097315673,0.06460740728635857
 06/08  06:00:00,06/08 06:00:00,18.4,22.00102023172064,1850.9050489686103,3.622123383500216,-0.04419208707302632,2.5724533358415864,0.02172423035399873
 06/08  07:00:00,06/08 07:00:00,18.8,22.000000000854183,2153.6185093866147,4.214517630893571,-0.04569356741460364,2.5672083818496865,0.025231833166221
 06/08  08:00:00,06/08 08:00:00,19.2,22.000000000012506,6539.844893359251,12.798130906769572,-0.12141204993770492,3.120394662637391,0.03498609463014814
 06/08  09:00:00,06/08 09:00:00,19.6,22.000000000000178,8129.546498061025,15.909092951195744,-0.12936413038411662,3.433654220842083,0.043249062977716766
 06/08  10:00:00,06/08 10:00:00,20.6,22.0,9149.607872539751,17.90529916348288,-0.08493111580171317,3.554304492995869,0.05706274617217516
 06/08  11:00:00,06/08 11:00:00,21.6,22.0,10005.072690392475,19.579398611335566,-0.02653484480614545,3.6239475598299076,0.07071573918614009
 06/08  12:00:00,06/08 12:00:00,22.6,22.0,8853.067512931766,17.324985348203064,0.03521935019116437,3.408753455942764,0.0783071269589688
 06/08  13:00:00,06/08 13:00:00,23.0,22.000000000000004,10741.983501346087,21.021494131792736,0.07122308701268303,3.640433137134852,0.08866612796140352
 06/08  14:00:00,06/08 14:00:00,23.4,22.0,11236.392618432075,21.989026650552006,0.10430166800193912,3.6727309170800124,0.09453422731691086
 06/08  15:00:00,06/08 15:00:00,23.8,22.0,11505.765131598097,22.516174425827977,0.13731700479922124,3.678391492459871,0.09976921636416518
 06/08  16:00:00,06/08 16:00:00,23.8,22.0,11689.310470681248,22.875362956323382,0.1395075497929252,3.6961519741233086,0.10025093489288717
 06/08  17:00:00,06/08 17:00:00,23.9,22.0,6739.438629645992,13.188725302634035,0.08490116237507907,2.959337838038249,0.08128989229005146
 06/08  18:00:00,06/08 18:00:00,23.9,22.0,4259.638744485911,8.33588795398417,0.053661484372589774,2.438516919010176,0.06698349040987162
 06/08  19:00:00,06/08 19:00:00,22.8,22.0,3086.314761303229,6.039754914487728,0.016370672307607432,2.44685423854415,0.05790271677792669
 06/08  20:00:00,06/08 20:00:00,21.7,21.999999999999996,2036.0866975435451,3.984514085212417,-0.004049988905857234,2.4549456803022363,0.04875361650729803
 06/08  21:00:00,06/08 21:00:00,20.6,21.999999999999996,1513.0175007018843,2.9608953047003608,-0.014044565226428734,2.478264817620555,0.039787417345359684
 06/09  06:00:00,06/09 06:00:00,17.2,21.998749144943297,3.3959596469059274,0.006645713594727843,-0.00010805098284383073,2.5497184216901356,0.010949142141378352
 06/09  07:00:00,06/09 07:00:00,18.4,21.999999619834018,266.047721276649,0.520641333222405,-0.0063503594920709255,2.514674000587292,0.021236286968874286
 06/09  08:00:00,06/09 08:00:00,19.6,21.999999999286143,6044.939744868618,11.829627680760504,-0.09619212747907602,2.9806796130879403,0.03754355913893449
 06/09  09:00:00,06/09 09:00:00,20.8,21.999999999999343,8464.575502535059,16.564727010831817,-0.06734769579192566,3.4340151660601306,0.05750714485655357
 06/09  10:00:00,06/09 10:00:00,22.0,22.0,10049.587354032175,19.666511456031653,-0.0,3.6089844990546,0.07541701788802961
 06/09  11:00:00,06/09 11:00:00,23.3,22.000000000000004,11108.484287863668,21.738716805995438,0.09574904912009133,3.6646765790904827,0.09305933443573589
 06/09  12:00:00,06/09 12:00:00,24.5,21.999999999999996,9161.542434457802,17.928654470563213,0.15186053253060566,3.3607306021263166,0.09929040557520662
 06/09  13:00:00,06/09 13:00:00,25.5,22.0,11544.154376425466,22.5913001495606,0.26789615627125735,3.5898778517489816,0.11847745993098328
 06/09  14:00:00,06/09 14:00:00,26.6,22.0,12352.590903828866,24.17336771786471,0.3767490818301812,3.599701180622042,0.13249780429114655
 06/09  15:00:00,06/09 15:00:00,27.6,22.0,13188.411983031549,25.80902540710675,0.48968504922852424,3.6037212133756262,0.14511071773719852
 06/09  16:00:00,06/09 16:00:00,27.4,22.0,13914.21566338415,27.229384859851564,0.4981828841036683,3.6615673189486877,0.14490699596423953
 06/09  17:00:00,06/09 17:00:00,27.2,21.999999999999996,8465.124729938994,16.565801819841475,0.29185895125588723,3.1228565104686026,0.12142711131343835
 06/09  18:00:00,06/09 18:00:00,27.0,22.0,5453.672596653644,10.672549112825136,0.18079873137091632,2.5284761377520315,0.09656645959318708
 06/09  19:00:00,06/09 19:00:00,25.4,22.0,4397.467391019429,8.60561133271904,0.09913291049041004,2.3873435391178166,0.077964217999907
 06/09  20:00:00,06/09 20:00:00,23.8,22.0,3147.622901135107,6.159731704765376,0.03756570241767786,2.41184596561354,0.065416631827685
 06/09  21:00:00,06/09 21:00:00,22.2,21.999999999999996,2632.857018374426,5.1523620711828295,0.003491351564413343,2.4554069221148245,0.053009291134273114
 06/12  06:00:00,06/12 06:00:00,20.9,22.000378224330237,1888.959902583645,3.6965947212987182,-0.013781626708266024,2.479869391708463,0.0423864708916104
 06/12  07:00:00,06/12 07:00:00,21.7,22.000001242472035,2567.924970804183,5.025293484939692,-0.005107891861501441,2.4719167738449372,0.049090651331705426
 06/12  08:00:00,06/12 08:00:00,22.5,22.000000025904317,8609.390856412501,16.848123006678083,0.02854162651587351,3.374944536635161,0.07636309350558465
 06/12  09:00:00,06/12 09:00:00,23.3,22.000000001130395,10276.424853621882,20.11042045718568,0.0885771525377213,3.569945456828258,0.09065377012526654
 06/12  10:00:00,06/12 10:00:00,23.5,22.000000000016826,11163.467544430001,21.846316133913895,0.1110265092342912,3.6597794743523515,0.0954667482136103
 06/12  11:00:00,06/12 11:00:00,23.8,22.000000000000107,12208.241925065378,23.890884393474323,0.1457008026706827,3.743387345787334,0.10153210249705603
 06/12  12:00:00,06/12 12:00:00,24.0,22.0,10931.35315418599,21.392080536567494,0.14495734735942717,3.6084086566510254,0.10036729953238269
 06/12  13:00:00,06/12 13:00:00,24.4,21.99999999999999,13487.976336142483,26.395257017891357,0.21463193915954434,3.808653310245984,0.11120658621134219
 06/12  14:00:00,06/12 14:00:00,24.9,22.0,14171.435481974731,27.732750453962293,0.27248848489408617,3.8234154186102822,0.11825003934998655
 06/12  15:00:00,06/12 15:00:00,25.3,22.000000000000004,14644.677541683022,28.658860159849358,0.3204277097323529,3.826716651619132,0.12364664541769327
 06/12  16:00:00,06/12 16:00:00,25.1,22.0,14466.347535706916,28.309877760678898,0.29734243963444174,3.828698269289274,0.12106205044438582
 06/12  17:00:00,06/12 17:00:00,25.0,21.99999999999999,8275.298464755206,16.19432184883602,0.16460432168900055,3.199412248258303,0.10005760711593374
 06/12  18:00:00,06/12 18:00:00,24.8,21.999999999999996,4879.656948670051,9.549230819315168,0.09059070402874024,2.45620089940562,0.0751154487831906
 06/12  19:00:00,06/12 19:00:00,24.6,22.0,4075.0903639096696,7.974736524285068,0.07025009304808166,2.4082378924024677,0.0719826706150286
 06/12  20:00:00,06/12 20:00:00,24.3,22.0,3090.760540684025,6.048455069831751,0.047133480130825224,2.391754348608182,0.06900811621925222
 06/12  21:00:00,06/12 21:00:00,24.1,22.0,2615.032271210014,5.1174799827984625,0.03641100445155607,2.3845664882900826,0.06715112866540392
 06/13  06:00:00,06/13 06:00:00,22.0,22.001769346914703,1549.85864266881,3.0329914729330922,-1.818188017949533e-05,2.4272106482173488,0.05072146719460165
 06/13  07:00:00,06/13 07:00:00,21.8,22.000002582289117,2006.2108143941819,3.9260485604582813,-0.002660409430507159,2.4502377271435876,0.04950763459064386
 06/13  08:00:00,06/13 08:00:00,21.6,22.000000211566427,7765.364920538447,15.196408846454887,-0.0205948390624237,3.2704551879746466,0.06381788154341528
 06/13  09:00:00,06/13 09:00:00,21.4,22.00000000912407,8793.826301774703,17.209053428130535,-0.03498367682051761,3.458722137565744,0.06509893918203974
 06/13  10:00:00,06/13 10:00:00,21.7,22.00000000012453,9953.253791114283,19.47799176343304,-0.01979806041488587,3.6119702653595325,0.07173136846409667
 06/13  11:00:00,06/13 11:00:00,22.1,22.00000000000364,10624.713194217522,20.79200233702059,0.007044554408359069,3.674460593107291,0.07805623558992643
 06/13  12:00:00,06/13 12:00:00,22.4,22.00000000000009,8794.927705095392,17.211208816233643,0.023325371934580442,3.409509318374612,0.07596585434886899
 06/13  13:00:00,06/13 13:00:00,22.9,22.0,11054.341403468236,21.632762042012203,0.06596471569646002,3.680245332683783,0.08836282753120786
 06/13  14:00:00,06/13 14:00:00,23.4,22.0,11977.7992691216,23.439920291823093,0.11118376557191875,3.7448186646777466,0.09638972930494825
 06/13  15:00:00,06/13 15:00:00,23.9,22.0,12639.17392599783,24.734195549897905,0.15922402691785828,3.773875587599981,0.10366438602880865
 06/13  16:00:00,06/13 16:00:00,23.6,22.000000000000004,12512.99582150329,24.487271666346945,0.13274482353432607,3.780248032308487,0.09991677008173866
 06/13  17:00:00,06/13 17:00:00,23.4,22.0,6449.225528391825,12.620793597635664,0.059864851894594805,2.9166783475692184,0.07507381840503442
 06/13  18:00:00,06/13 18:00:00,23.1,22.0,3612.860033237001,7.070176190287674,0.026349970555028576,2.4507206110429127,0.0605372571249983
 06/13  19:00:00,06/13 19:00:00,22.9,22.0,2844.7001680493586,5.5669279218187055,0.0169752164310914,2.435998823258341,0.05848842249025608
 06/13  20:00:00,06/13 20:00:00,22.6,22.0,2033.8367169722799,3.9801109921179645,0.00809102691943369,2.42139852757732,0.055625249630972755
 06/13  21:00:00,06/13 21:00:00,22.4,22.0,1708.228590851099,3.342913093642072,0.004530459893127737,2.417794084522874,0.05386986106199616
 06/14  06:00:00,06/14 06:00:00,19.9,21.99899972699423,3.3368699685304044,0.006530078216302161,-4.643970471167954e-05,2.44717717462393,0.033363124971831117
 06/14  07:00:00,06/14 07:00:00,20.1,21.999999720547933,284.59455415964646,0.5569365052047875,-0.003585225157560257,2.451076301709285,0.035111893001960236
 06/14  08:00:00,06/14 08:00:00,20.3,21.999999994762064,6183.529255014881,12.100840029383328,-0.06969821442294724,2.9858433703147855,0.044838032502374905
 06/14  09:00:00,06/14 09:00:00,20.5,21.99999999987587,7107.026069556283,13.908074500110143,-0.07068308232575728,3.189531869096998,0.05010325710124126
 06/14  10:00:00,06/14 10:00:00,21.7,21.999999999999268,8837.378687666771,17.294283146118925,-0.017578468384968227,3.4507830617455455,0.06853029596219405
 06/14  11:00:00,06/14 11:00:00,22.8,22.0,10331.033929948724,20.21728753414623,0.05479867873053529,3.602656172298008,0.08525378288039658
 06/14  12:00:00,06/14 12:00:00,24.0,21.99999999999999,9259.247221798041,18.11985757690419,0.12278405947419391,3.3997521073910137,0.09456355157263538
 06/14  13:00:00,06/14 13:00:00,24.6,22.0,11947.043323700902,23.37973253170431,0.20595393726048306,3.6763639289820365,0.10988718954873926
 06/14  14:00:00,06/14 14:00:00,25.2,22.0,12748.307452028806,24.947764093989836,0.2704822805379187,3.709862024860079,0.11858769905194852
 06/14  15:00:00,06/14 15:00:00,25.8,22.0,13378.417026913374,26.18085523857803,0.3370735216215355,3.721381821485751,0.1266790882900172
 06/14  16:00:00,06/14 16:00:00,25.7,22.0,13255.3219288581,25.93996463573014,0.32518336151855365,3.7186625223131413,0.12530026940897152
 06/14  17:00:00,06/14 17:00:00,25.6,22.0,7132.406245652941,13.957742163704385,0.17024520341974061,2.9649921915069704,0.09887979679485787
 06/14  18:00:00,06/14 18:00:00,25.5,22.0,4176.548425299641,8.173284589627478,0.09692189077992884,2.3780116242672844,0.07848199536713375
 06/14  19:00:00,06/14 19:00:00,25.1,21.999999999999996,3335.5850727160437,6.527563743084234,0.06855987668494437,2.369475200284574,0.07492194632428457
 06/14  20:00:00,06/14 20:00:00,24.8,22.0,2457.682390529388,4.809554580292345,0.04562680950302786,2.353505422050973,0.07197481933738059
 06/14  21:00:00,06/14 21:00:00,24.4,22.0,2146.8569704713386,4.201285656499684,0.03416258030018392,2.358122336369385,0.06885340132977787
 06/15  06:00:00,06/15 06:00:00,22.3,22.00082769767224,1388.7516714011003,2.7177136426636013,0.0027547429017413163,2.4102609284960614,0.052868330611681696
 06/15  07:00:00,06/15 07:00:00,22.8,22.0000093477968,2084.644575144007,4.079539285996099,0.011057405355684644,2.4156498647093185,0.057164291908995475
 06/15  08:00:00,06/15 08:00:00,23.2,22.00000038805464,8646.987323092564,16.9216973054649,0.068799018035973,3.346824451217707,0.08383028820589171
 06/15  09:00:00,06/15 09:00:00,23.7,22.00000000548024,10624.765840173624,20.792105362375,0.11975801796183311,3.5901692478280967,0.09613455262636858
 06/15  10:00:00,06/15 10:00:00,24.7,22.000000000137355,12043.34689506289,23.5681935324127,0.21559926320260192,3.6794504081591404,0.11125213342300934
 06/15  11:00:00,06/15 11:00:00,25.7,22.000000000004945,13016.31941185393,25.472249338266007,0.31932008318298144,3.7016732043290914,0.12472781463317434
 06/15  12:00:00,06/15 12:00:00,26.7,22.00000000000021,10579.400254138676,20.703327307512087,0.32968198660105613,3.4261334607889964,0.12729419192200653
 06/15  13:00:00,06/15 13:00:00,26.6,22.00000000000003,13442.689686462058,26.30663343730344,0.40999665868743407,3.679431466590749,0.135432516728731
 06/15  14:00:00,06/15 14:00:00,26.4,22.000000000000004,14220.205183618302,27.828190183206072,0.4148535890432218,3.7387711026059427,0.13503027623112526
 06/15  15:00:00,06/15 15:00:00,26.3,22.0,14516.780336095224,28.408572086292022,0.413880602985112,3.7610321182144735,0.13453335312816697
 06/15  16:00:00,06/15 16:00:00,26.0,22.0,14809.824781851938,28.982044582880505,0.39277715850083633,3.794079011456351,0.13177843902572248
 06/15  17:00:00,06/15 17:00:00,25.8,22.0,8167.902182386614,15.984152998799637,0.2057929235827153,3.1432643034022587,0.1069994629174008
 06/15  18:00:00,06/15 18:00:00,25.5,22.0,5230.416482451206,10.235648693642283,0.12137818203539817,2.5283475618928737,0.08344356251837957
 06/15  19:00:00,06/15 19:00:00,24.9,22.0,4061.240809710878,7.947633678494869,0.07808957366638929,2.3969182063318133,0.07413153978451498
 06/15  20:00:00,06/15 20:00:00,24.2,22.0,2877.5157295152853,5.631146241712887,0.041973646389186416,2.389017461854295,0.0681028107444302
 06/15  21:00:00,06/15 21:00:00,23.6,22.0,2365.9050132572947,4.629951102264765,0.02509883707817671,2.3951473217927086,0.06330679421511697
 06/16  06:00:00,06/16 06:00:00,22.1,22.000473933642184,1131.128508138217,2.2135587243409334,0.000746421950639352,2.4083608452973384,0.05116059262649829
 06/16  07:00:00,06/16 07:00:00,22.3,22.0000073679657,1768.8849541803058,3.4616143917422817,0.003518410254254469,2.423614804851291,0.05316124377379992
 06/16  08:00:00,06/16 08:00:00,22.4,22.000000187281643,8164.434205329744,15.977366350938834,0.021653205299175474,3.304896328430629,0.07363501597448587
 06/16  09:00:00,06/16 09:00:00,22.6,22.000000003948784,9957.549923086151,19.4863990667048,0.039613211461693665,3.566053852267525,0.08192068900295432
 06/16  10:00:00,06/16 10:00:00,23.0,22.000000000068,10920.360991088257,21.370569454184455,0.07240579181001915,3.6603449881557317,0.089151099574412
 06/16  11:00:00,06/16 11:00:00,23.4,22.00000000000098,11570.972565584154,22.643781928736114,0.10740740199968765,3.7064119247898684,0.09540115933861139
 06/16  12:00:00,06/16 12:00:00,23.8,22.00000000000001,9510.822545011375,18.61217719180308,0.11350811094441936,3.4450711969518566,0.09344085705482935
 06/16  13:00:00,06/16 13:00:00,24.4,22.0,12183.616961225258,23.84269464036254,0.1938758839128251,3.7082195820229313,0.1082740819516037
 06/16  14:00:00,06/16 14:00:00,24.9,22.0,12958.607024829653,25.35930924624198,0.24916820875521167,3.7426734945323887,0.1157528647942395
 06/16  15:00:00,06/16 15:00:00,25.5,22.0,13489.430997844362,26.39810371398114,0.3130386684700438,3.7460530936256586,0.12363174281351673
 06/16  16:00:00,06/16 16:00:00,25.4,22.0,13343.16849614271,26.111875726306675,0.30079748422646807,3.741867850567508,0.12219933832241457
 06/16  17:00:00,06/16 17:00:00,25.3,22.0,6847.152450610133,13.39951555892394,0.14981670792630697,2.9206764067468516,0.09437119936540139
 06/16  18:00:00,06/16 18:00:00,25.2,22.0,3964.708189372739,7.758724441042542,0.08411966190525459,2.383384363234585,0.07618613999614794
 06/16  19:00:00,06/16 19:00:00,24.7,22.0,3321.862637710416,6.500709662838387,0.059467782787273486,2.3838094992093373,0.07207703951464806
 06/16  20:00:00,06/16 20:00:00,24.3,22.0,2436.1096498134298,4.767337866562485,0.037150184967283575,2.371418182307956,0.06842136677806622
 06/16  21:00:00,06/16 21:00:00,23.8,22.0,2054.9105129693044,4.021351297395899,0.024524588633957588,2.3774203477465874,0.0644829038858717
 06/19  06:00:00,06/19 06:00:00,21.8,22.00426334687744,3761.324196806616,7.360712713907271,-0.005094027093822168,2.5024371628133903,0.05056233657255773
 06/19  07:00:00,06/19 07:00:00,22.4,22.000013246435607,5260.038597688392,10.293617608000767,0.013949891596376982,2.655767822666847,0.059172054616146386
 06/19  08:00:00,06/19 08:00:00,22.9,22.000000033207737,12564.26111876039,24.587595144345187,0.07497487654047834,3.823267696991921,0.09179679982599767
 06/19  09:00:00,06/19 09:00:00,23.5,22.00000000005885,14514.06267589747,28.40325376887959,0.14434992597540178,3.923863261230582,0.10235547486118028
 06/19  10:00:00,06/19 10:00:00,24.9,22.00000000000012,15405.282534305337,30.147323941889113,0.2962129067642732,3.887743360130234,0.12023956462600349
 06/19  11:00:00,06/19 11:00:00,26.4,22.0,15708.4247489519,30.740557238653427,0.458270207860665,3.8112424061651224,0.1376476657074708
 06/19  12:00:00,06/19 12:00:00,27.8,22.0,12697.678596549205,24.848686098922123,0.4883021493266066,3.5571845762810184,0.14569762677587828
 06/19  13:00:00,06/19 13:00:00,28.8,22.0,15630.714904109362,30.588483178296208,0.7047321213363196,3.6571410983355497,0.1624414337599779
 06/19  14:00:00,06/19 14:00:00,29.7,22.0,16335.243052006326,31.96720753817285,0.8339742437537871,3.6206494926700534,0.17209171189357297
 06/19  15:00:00,06/19 15:00:00,30.7,22.0,17448.51374723204,34.14581946620751,1.0065005229747779,3.5755745773228145,0.18231686068315078
 06/19  16:00:00,06/19 16:00:00,29.9,22.0,17650.724364734324,34.541534960341146,0.9245404919081638,3.6402484127616788,0.17554151836681667
 06/19  17:00:00,06/19 17:00:00,29.0,22.0,11014.909724288544,21.555596329331788,0.5112287796216263,3.343645749288114,0.15082979579814385
 06/19  18:00:00,06/19 18:00:00,28.2,22.0,8046.004472110069,15.74560562056765,0.3307564114772807,3.00700451990557,0.12732335351778842
 06/19  19:00:00,06/19 19:00:00,26.3,22.0,6829.544466548414,13.365057664478305,0.1947136979747815,2.8728401787135605,0.10276243597386316
 06/19  20:00:00,06/19 20:00:00,24.3,22.0,4818.63576346028,9.429815584070997,0.07348323172408387,2.4566590691653873,0.07088078031704978
 06/19  21:00:00,06/19 21:00:00,22.4,22.0,3979.01817980827,7.786728336219706,0.010552909823775944,2.4861223378981436,0.05539225436235907
 06/20  06:00:00,06/20 06:00:00,19.1,22.0017835140902,2895.0837973923844,5.665526022294294,-0.05570059517989599,2.5786288204834227,0.028019851864238794
 06/20  07:00:00,06/20 07:00:00,19.5,22.00001019035644,3336.9421627393244,6.530219496554451,-0.055312941633039896,2.5762232871576365,0.031558081761988245
 06/20  08:00:00,06/20 08:00:00,20.0,22.000000096163248,8263.952489346575,16.172118374455138,-0.10958576416579924,3.438316489155868,0.04806491688694996
 06/20  09:00:00,06/20 09:00:00,20.4,22.000000000367645,10080.465635755178,19.726938621830094,-0.106939189571885,3.696401582682381,0.0567869470728365
 06/20  10:00:00,06/20 10:00:00,21.7,22.00000000000049,11964.308337301982,23.4135192510802,-0.023798257751436746,3.836611693111034,0.07619260037978626
 06/20  11:00:00,06/20 11:00:00,22.9,22.0,12951.492372568435,25.34538624768774,0.07728560942882608,3.854177955147007,0.09253895627574478
 06/20  12:00:00,06/20 12:00:00,24.2,22.0,10740.20534720487,21.018014378091724,0.15666485391089907,3.576824521102646,0.10196317411494382
 06/20  13:00:00,06/20 13:00:00,25.5,21.999999999999996,13369.420311206,26.16324914130333,0.31025367438441837,3.7379542695101993,0.12336445569421824
 06/20  14:00:00,06/20 14:00:00,26.7,22.0,14415.318658556704,28.210016944337973,0.4492193109889511,3.731784303374758,0.1386503102584694
 06/20  15:00:00,06/20 15:00:00,28.0,22.0,15704.646797805215,30.733163987877134,0.6247636250288414,3.7117825451160087,0.15459750101602826
 06/20  16:00:00,06/20 16:00:00,27.8,22.0,16444.65196029075,32.181314990784244,0.6323958222820536,3.7512760730302483,0.15364736057442796
 06/20  17:00:00,06/20 17:00:00,27.6,21.999999999999996,10396.802720248364,20.345993581699343,0.3860327428680915,3.357352545468395,0.13519021276159635
 06/20  18:00:00,06/20 18:00:00,27.4,22.0,7526.820701608017,14.729590414105708,0.2694893723061847,2.9565625552936803,0.1170063420794823
 06/20  19:00:00,06/20 19:00:00,25.6,22.0,6334.249932463226,12.395792431434884,0.15119380909085606,2.796915141206979,0.09327457981413612
 06/20  20:00:00,06/20 20:00:00,23.7,22.0,4300.438987068226,8.41573187293195,0.048472790730083724,2.4468347349865214,0.06551929626740854
 06/20  21:00:00,06/20 21:00:00,21.9,22.000000000000004,3458.900292671621,6.768885112860316,-0.002293371205442231,2.49056437645492,0.05118390768445133
 06/21  06:00:00,06/21 06:00:00,18.6,22.00118020656951,2120.8409457848597,4.150373670811859,-0.04782690948127985,2.5737062550406318,0.023515254383513182
 06/21  07:00:00,06/21 07:00:00,19.5,22.00000205872029,3295.4160248933913,6.448955038930316,-0.054624430836740206,2.575067738302123,0.031543926581634095
 06/21  08:00:00,06/21 08:00:00,20.5,22.00000000382041,9580.643924852426,18.74881394295974,-0.0952845027467498,3.622900409032164,0.056910894167463276
 06/21  09:00:00,06/21 09:00:00,21.4,22.00000000000624,11912.759754577242,23.312641398389907,-0.04739144448307738,3.848217632523267,0.07242989626081903
 06/21  10:00:00,06/21 10:00:00,22.9,22.00000000000003,13230.510717413314,25.891410405896895,0.07895059923871332,3.875127168930485,0.09304194767906898
 06/21  11:00:00,06/21 11:00:00,24.4,22.000000000000004,14106.405341721555,27.605489905521633,0.22447289775792711,3.848319679469826,0.11236478076187142
 06/21  12:00:00,06/21 12:00:00,25.9,22.0,12092.519066920975,23.664420874600733,0.3126926695271646,3.6173653152507064,0.12438948932499001
 06/21  13:00:00,06/21 13:00:00,26.5,22.0,15148.695012336104,29.645195718857345,0.45198502705356036,3.7806624320799984,0.1378509294306888
 06/21  14:00:00,06/21 14:00:00,27.1,22.0,15627.797916028048,30.58277478674765,0.5284504537096862,3.7650762894567986,0.14509645975416763
 06/21  15:00:00,06/21 15:00:00,27.7,22.0,15137.175654725155,29.622652944667625,0.5720790167189731,3.7067089275853276,0.1505398316774301
 06/21  16:00:00,06/21 16:00:00,27.4,21.999999999999996,14892.303180150895,29.14345045039314,0.5332022105103241,3.7138257248062683,0.14697512907420957
 06/21  17:00:00,06/21 17:00:00,27.0,22.0,8387.241058682874,16.413387590377443,0.27805162782276005,3.1205554312630817,0.11917889414185937
 06/21  18:00:00,06/21 18:00:00,26.7,22.0,5393.108653981644,10.554028677067796,0.168063475460677,2.5247833378057933,0.09380552697153913
 06/21  19:00:00,06/21 19:00:00,25.7,22.0,4459.060317975268,8.726145436350818,0.10939094736404503,2.377951788135848,0.08012504439623813
 06/21  20:00:00,06/21 20:00:00,24.8,21.999999999999996,3551.222945814765,6.9495556669564875,0.06592836140090909,2.3866899587078136,0.07298966766035124
 06/21  21:00:00,06/21 21:00:00,23.8,22.0,3109.042174378227,6.084231261014144,0.03710525586930511,2.4107122744975102,0.06538588266069799
