T_bh,T_f_bh,T_f_bh_in,T_f_bh_out,Q_bh,Xin_g,Xout_g,Xc_g,Xin_GHE,Xout_GHE,Xc_GHE,Xin_HX,Xout_HX,Xc_HX,Xin_r,Xout_r,Xc_r,Xin_tank,Xout_tank,Xc_tank,Xin_mix,Xout_mix,Xc_mix,E_cmp,E_pmp,g_i,x1,x2,x3,x4,X_eff
288.1499999957113,286.12431616829497,285.0041339098539,287.244498426736,18.756331735336722,65.09224964545128,65.09224959058828,5.4862994147697464e-08,275.2127990228602,49.09670316008158,226.11609586277865,49.09670316008158,-59.50495974003065,108.60166290011223,1979.1081437603527,-930.6506494778839,2909.7587932382366,930.6506494778839,900.4952723998201,30.155377078063793,,,,2048.7336529326553,200,,67626.31436468326,111034.67696859926,82912.37954832462,69560.76231507902,0.4004455001709302
288.1499999915989,286.12431616420633,285.0041339057784,287.24449842263425,18.756331735116643,65.0922496446875,65.09224953721632,1.0747118039944326e-07,275.21279892516776,49.09670306218294,226.11609586298482,49.09670306218294,-59.50495981160363,108.60166287378657,1979.1081437771168,-930.6506494708549,2909.758793247972,930.6506494708549,900.4952723998201,30.155377071034764,,,,2048.7336529766717,200,,67626.31436311756,111034.676968764,82912.37954808565,69560.76231430075,0.40044550016309194
288.1499999839533,286.1243161566179,285.00413389822165,287.24449841501416,18.756331734586983,65.09224964284937,65.0922494375713,2.0527807009784738e-07,275.2127987432096,49.09670288039772,226.11609586281187,49.09670288039772,-59.50495994850633,108.60166282890405,1979.1081438284587,-930.650649461515,2909.7587932899737,930.650649461515,900.4952723998201,30.15537706169482,,,,2048.7336530826033,200,,67626.314359964,111034.67696932545,82912.3795477681,69560.76231271797,0.4004455001442281
288.14999997008334,286.12431614288107,285.0041338845584,287.2444984012037,18.756331733354628,65.09224963857257,65.09224925586233,3.82710240387496e-07,275.2127984126279,49.09670255077334,226.11609586185455,49.09670255077334,-59.504960195690316,108.60166274646366,1979.1081439766187,-930.6506494595573,2909.758793436176,930.6506494595573,900.4952723998201,30.155377059737134,,,,2048.7336533290745,200,,67626.31435423064,111034.67697105999,82912.37954770133,69560.76230979292,0.40044550010033747
288.1499999455067,286.12431611852014,285.0041338603168,287.24449837672347,18.756331731356806,65.0922496316393,65.092248934531,6.97108305303118e-07,275.2127978271952,49.09670196640337,226.1160958607918,49.09670196640337,-59.504960640772104,108.60166260717548,1979.1081441952024,-930.6506494414937,2909.7587936366963,930.6506494414937,900.4952723998201,30.155377041673546,,,,2048.7336537286387,200,,67626.31434372856,111034.67697354869,82912.37954708721,69560.76230448112,0.40044550002918466
288.149999902931,286.1243160763262,285.0041338183339,287.24449833431845,18.756331727822257,65.09224961937295,65.09224837761256,1.2417603869607774e-06,275.212796812987,49.096700954336384,226.11609585865062,49.096700954336384,-59.50496141851776,108.60166237285415,1979.1081445816567,-930.6506494093601,2909.758793991017,930.6506494093601,900.4952723998201,30.15537700953996,,,,2048.733654435549,200,,67626.31432513296,111034.67697794818,82912.37954599547,69560.76229507572,0.4004454999033009
288.1499998307559,286.1243160048166,285.0041337471923,287.24449826244086,18.75633172166036,65.09224959798861,65.09224743292485,2.1650637620496127e-06,275.2127950933765,49.09669923877001,226.11609585460647,49.09669923877001,-59.504962748712614,108.60166198748263,1979.1081452587637,-930.650649355679,2909.7587946144426,930.650649355679,900.4952723998201,30.155376955858856,,,,2048.733655667928,200,,67626.31429290507,111034.67698566822,82912.37954417104,69560.76227876934,0.4004454996838438
288.1499997109224,286.124315886109,285.0041336291074,287.2444981431106,18.756331711234722,65.09224956180734,65.09224586376651,3.6980408282261124e-06,275.21279223791515,49.09669639071486,226.11609584720028,49.09669639071486,-59.5049649740396,108.60166136475446,1979.1081464048668,-930.6506492651746,2909.7587956700413,930.6506492651746,900.4952723998201,30.15537686535447,,,,2048.733657753055,200,,67626.31423840275,111034.67699873816,82912.37954109441,69560.76225119154,0.4004454993125327
288.14999951589476,286.12431569296217,285.00413343700063,287.2444979489237,18.75633169382039,65.09224950137236,65.09224330843061,6.192941754079584e-06,275.21278758992895,49.09669175590568,226.11609583402327,49.09669175590568,-59.50496862685439,108.60166038276007,1979.1081483275696,-930.6506491197217,2909.7587974472913,930.6506491197217,900.4952723998201,30.155376719901597,,,,2048.733661235922,200,,67626.31414783018,111034.67702069218,82912.37953615078,69560.76220534701,0.4004454986923176
288.14999920451703,286.1243153846297,285.00413313035216,287.24449763890726,18.756331665623478,65.0922494035174,65.09223922725955,1.017625784527354e-05,275.2127801684185,49.09668435658439,226.1160958118341,49.09668435658439,-59.504974503119186,108.60165885970358,1979.1081514310265,-930.6506488775121,2909.7588003085384,930.6506488775121,900.4952723998201,30.155376477692016,,,,2048.7336668753046,200,,67626.31400063314,111034.67705609677,82912.37952791841,69560.76213085969,0.40044549768807897
288.14999871644267,286.12431490142643,285.0041326498426,287.2444971530103,18.756331620520474,65.09224924699126,65.09223282701643,1.641997482693114e-05,275.2127685339956,49.09667275939814,226.11609577459745,49.09667275939814,-59.50498378836857,108.60165654776671,1979.1081564005578,-930.6506484937405,2909.7588048942985,930.6506484937405,900.4952723998201,30.15537609392038,,,,2048.7336758959054,200,,67626.3137654782,111034.67711280604,82912.37951487451,69560.76201185162,0.40044549608172647
288.14999796480134,286.12431415739917,285.00413191002576,287.2444964047726,18.75633155002026,65.09224900232628,65.09222296694001,2.6035386269995797e-05,275.2127506150974,49.09665490078372,226.11609571431364,49.09665490078372,-59.504998193015474,108.6016530937992,1979.1081641547744,-930.6506478845038,2909.7588120392784,930.6506478845038,900.4952723998201,30.155375484683645,,,,2048.7336899959473,200,,67626.31339714832,111034.67720124345,82912.37949416737,69560.76182547215,0.4004454935708474
288.1499968267359,286.1243130310824,285.0041307902059,287.2444952719589,18.756331441236124,65.09224862480022,65.09220803065189,4.0594148330797e-05,275.2127234805157,49.09662786327401,226.11609561724168,49.09662786327401,-59.50502016142757,108.60164802470157,1979.1081761414846,-930.6506469593485,2909.758823100833,930.6506469593485,900.4952723998201,30.155374559528354,,,,2048.733711752776,200,,67626.31283001471,111034.67733803022,82912.37946272237,69560.7615384545,0.40044548969647853
288.14999513142425,286.12431135354666,285.00412912250005,287.2444935845933,18.75633127664421,65.09224805359803,65.09218577208621,6.228151181630892e-05,275.212683055673,49.09658759004836,226.11609546562462,49.09658759004836,-59.50505311998457,108.60164071003292,1979.1081942675864,-930.650645552735,2909.7588398203216,930.650645552735,900.4952723998201,30.155373152914876,,,,2048.7337446711576,200,,67626.31197137783,111034.67754484319,82912.37941491316,69560.7611039305,0.40044548383450507
288.14999264520736,286.1243088937902,285.00412667737595,287.2444911102045,18.756331031640087,65.09224720333211,65.0921531167601,9.408657200538073e-05,275.21262376553227,49.09652853240138,226.1160952331309,49.09652853240138,-59.505101780119745,108.60163031252112,1979.10822124309,-930.6506434546425,2909.7588646977324,930.6506434546425,900.4952723998201,30.155371054822353,,,,2048.733793671982,200,,67626.31069290345,111034.67785260231,82912.37934360147,69560.76045695401,0.4004454751086351
288.14998905346096,286.124305340856,285.00412314590443,287.24448753580754,18.75633067226835,65.09224595616315,65.0921059219869,0.00014003417625474412,275.21253810250636,49.09644322046362,226.11609488204274,49.09644322046362,-59.505172544300535,108.60161576476415,1979.10826082151,-930.6506403845846,2909.7589012060944,930.6506403845846,900.4952723998201,30.15536798476444,,,,2048.73386554633,200,,67626.30881824084,111034.67830418382,82912.37923925361,69560.75950825427,0.4004454623095405
288.14998393889755,286.1243002823513,285.00411811839973,287.2444824463029,18.756330153205653,65.09224415480033,65.0920386923046,0.00020546249572817032,275.2124161084114,49.09632174673702,226.11609436167436,49.09632174673702,-59.505273950750826,108.60159569748785,1979.1083179920124,-930.6506359537141,2909.7589539457267,930.6506359537141,900.4952723998201,30.15536355389395,,,,2048.73396935887,200,,67626.30611082718,111034.67895650562,82912.37908865337,69560.75813811913,0.4004454438230226
288.1499767560572,286.12429317929593,285.0041110594646,287.24447529912726,18.756329414456093,65.09224159103297,65.09194424167934,0.0002973493536302385,275.2122447652908,49.09615116184605,226.11609360344474,49.09615116184605,-59.505417245514266,108.60156840736032,1979.1083993396553,-930.6506296340872,2909.7590289737427,930.6506296340872,900.4952723998201,30.155357234267058,,,,2048.734117108781,200,,67626.30225644169,111034.67988462228,82912.37887385659,69560.75618757546,0.4004454175123182
288.149966801842,286.12428333711387,285.00410127923567,287.24446539499206,18.75632837711259,65.09223799102082,65.09181330185827,0.0004246891625570015,275.2120072905593,49.095914775816595,226.11609251474272,49.095914775816595,-59.505617013263006,108.6015317890796,1979.1085135755175,-930.650620765949,2909.7591343414665,930.650620765949,900.4952723998201,30.15534836612892,,,,2048.7343245774814,200,,67626.29684462961,111034.68118799897,82912.37857243823,69560.75344886733,0.40044538056714
288.14995318207167,286.1242698725687,285.00408790052836,287.244451844609,18.756326939842758,65.09223300309846,65.09163408233289,0.0005989207655687778,275.211682339329,49.09559136413303,226.11609097519596,49.09559136413303,-59.505891920735486,108.60148328486852,1979.1086718537163,-930.6506084795972,2909.7592803333137,930.6506084795972,900.4952723998201,30.155336079777044,,,,2048.734612031448,200,,67626.28934646319,111034.68299388132,82912.37815483898,69560.74965433421,0.40044532937852384
288.14993477418267,286.1242516770175,285.00406982239787,287.2444335316372,18.75632497375132,65.09222617994578,65.0913917753439,0.0008344046018891049,275.2112431123783,49.09515428391107,226.11608882846724,49.09515428391107,-59.50626554252585,108.60141982643692,1979.1088883701766,-930.6505916741768,2909.7594800443535,930.6505916741768,900.4952723998201,30.155319274356657,,,,2048.735005249737,200,,67626.27908958147,111034.68546424367,82912.37758364202,69560.74446371672,0.4004452593558547
288.14991018634674,286.12422737611166,285.00404568016137,287.24440907206196,18.7563223169914,65.09221695988707,65.09106801420184,0.0011489456852302737,275.2106563795788,49.09457050408416,226.1160858754946,49.09457050408416,-59.50676728562166,108.60133778970582,1979.1091809507204,-930.6505689679178,2909.759749918638,930.6505689679178,900.4952723998201,30.155296568097697,,,,2048.735536601719,200,,67626.26522977781,111034.68880248007,82912.37681188202,69560.73744979009,0.4004451647349538
288.1498777134597,286.12419528638,285.0040138023106,287.2443767704493,18.756318769257092,65.09220464777772,65.09064029116847,0.0015643566092506944,275.2098814291808,49.093799562684445,226.1160818664964,49.093799562684445,-59.50743337835377,108.6012329410382,1979.1095716322152,-930.650538633578,2909.760110265793,930.650538633578,900.4952723998201,30.155266233757857,,,,2048.7362461485814,200,,67626.24672085092,111034.69325994495,82912.3757808526,69560.72808315174,0.40044503838193635
288.14983529061345,286.1241533694707,285.00397216517933,287.2443345737621,18.756314084654914,65.09218839026539,65.09008133751541,0.002107052749977356,275.2088689547781,49.09279246496442,226.11607648981368,49.09279246496442,-59.50830793268907,108.60110039765348,1979.110087519066,-930.6504985867463,2909.7605861058123,930.6504985867463,900.4952723998201,30.155226186926143,,,,2048.7371830690176,200,,67626.22228140796,111034.69914597836,82912.37441970647,69560.71571528964,0.4004448715393445
288.1497804448302,286.1240991845262,285.0039183456718,287.24428002338055,18.756307965777953,65.09216715522476,65.08935848553553,0.0028086696892302143,275.20755990393485,49.09149053984655,226.1160693640883,49.09149053984655,-59.50944406400893,108.60093460385548,1979.110761362001,-930.6504462843293,2909.76120764633,930.6504462843293,900.4952723998201,30.155173884509168,,,,2048.7384068444094,200,,67626.19035982294,111034.7068342479,82912.3726420074,69560.6995609857,0.4004446536151173
288.14971024598265,286.1240298398635,285.00384947336454,287.2442102063625,18.756300056658578,65.0921397073005,65.08843301625942,0.003706691041088561,275.2058843062803,49.089824278812564,226.11606002746777,49.089824278812564,-59.5109050257972,108.60072930460976,1979.1116323524661,-930.650378676937,2909.762011029403,930.650378676937,900.4952723998201,30.15510627711683,,,,2048.7399886682842,200,,67626.14909849226,111034.7167718813,82912.37034411085,69560.6786801934,0.4004443719316337
288.14962125794824,286.12394194492464,285.0037621828962,287.2441217069531,18.75628993540381,65.09210458234902,65.08725950907291,0.004845073276115386,275.2037601075411,49.08771218204112,226.11604792549997,49.08771218204112,-59.51276536525431,108.60047754729544,1979.112746955515,-930.6502921609298,2909.763039116445,930.6502921609298,900.4952723998201,30.155019761109656,,,,2048.7420129192374,200,,67626.09629663132,111034.72948904289,82912.36740353296,69560.651959168,0.4004440114634711
288.1495094911353,286.123831563523,285.0036525676128,287.24401055943326,18.756277107520805,65.09206006427507,65.08578521130457,0.006274852970506117,275.20109203887716,49.085059636930005,226.11603240194717,49.085059636930005,-59.51511204378812,108.60017168071812,1979.114159624478,-930.650182507333,2909.7643421318107,930.650182507333,900.4952723998201,30.154910107512933,,,,2048.7445784958386,200,,67626.02937430624,111034.74560701485,82912.3636765366,69560.61809230296,0.40044355459976333
288.14937035757947,286.12369416969113,285.0035161358303,287.243872203552,18.756260998965903,65.09200416090913,65.08394943975824,0.008054721150884347,275.19777054788574,49.08175786116136,226.1160126867244,49.08175786116136,-59.518045528504565,108.59980338966592,1979.1159335701866,-930.6500448049301,2909.765978375117,930.6500448049301,900.4952723998201,30.154772405109952,,,,2048.7478002068187,200,,67625.94533637336,111034.7658469934,82912.3589961972,69560.57556387183,0.4004429808967466
288.1491986298233,286.12352460728044,285.00334777083333,287.24370144372756,18.756240949470747,65.09193458084611,65.08168303163576,0.010251549210352096,275.193670822747,49.07768293728115,226.1159878854658,49.07768293728115,-59.52168079538922,108.59936373267038,1979.1181415193498,-930.6498734192999,2909.7680149386497,930.6498734192999,900.4952723998201,30.154601019479742,,,,2048.7518101058504,200,,67625.84073895351,111034.79103882397,82912.35317100794,69560.52263101714,0.40044226684021356
288.1489884047684,286.1233170543956,285.003141695631,287.24349241316025,18.756216207155063,65.09184871474969,65.07890786358622,0.012940851163463662,275.18865193841424,49.07269496844396,226.11595696997028,49.07269496844396,-59.52614822152909,108.59884318997305,1979.1208662726306,-930.6496619224338,2909.7705281950643,930.6496619224338,900.4952723998201,30.154389522613656,,,,2048.7567585689876,200,,67625.71165934257,111034.82212724272,82912.34598249296,69560.4573085877,0.40044138565384757
288.1487330736248,286.1230649939338,285.0028914438224,287.24323854404514,18.756185923064812,65.09174361639727,65.07553644854949,0.016207167847781534,275.1825561522279,49.066637382251294,226.11591876997662,49.066637382251294,-59.53159436398652,108.59823174623781,1979.1242013193728,-930.649403055003,2909.7736043743757,930.649403055003,900.4952723998201,30.154130655182826,,,,2048.762815387038,200,,67625.55366822683,111034.86017894153,82912.33718391854,69560.37735504948,0.40044030710496903
288.1484252989781,286.12276119110544,285.00258983736865,287.24293254484223,18.75614914696893,65.09161598809297,65.0714716280973,0.020144359995668992,275.1752083728616,49.059336409180155,226.11587196368146,49.059336409180155,-59.538182555361985,108.59751896454213,1979.1282513060876,-930.649088694159,2909.7773400002466,930.649088694159,900.4952723998201,30.153816294338867,,,,2048.770170606214,200,,67625.36180803466,111034.9063879365,82912.32649920566,69560.28026151689,0.40043899735519367
288.1480569998554,286.1223976788694,285.00222897223153,287.24256638550725,18.75610482394462,65.09146216881722,65.06660636992265,0.024855798894563463,275.1664158281933,49.05060075537681,226.11581507281647,49.05060075537681,-59.54609333902655,108.59669409440336,1979.1331324137793,-930.6487098249883,2909.7818422387677,930.6487098249883,900.4952723998201,30.153437425168136,,,,2048.7790352110765,200,,67625.13057514325,111034.96207988227,82912.3136219566,69560.16324274015,0.4004374188392846
288.1476193455037,286.12196575191876,285.0018002124746,287.2421312913629,18.75605179245295,65.09127812754818,65.06082368207159,0.03045444547659315,275.155967946399,49.04022148967828,226.11574645672073,49.04022148967828,-59.5555246817271,108.59574617140538,1979.1389725633555,-930.6482565193365,2909.787229082692,930.6482565193365,900.4952723998201,30.152984119516418,,,,2048.78964150941,200,,67624.85390941847,111035.02871439155,82912.2982147368,69560.02323181764,0.4004355301972125
288.14710275840326,286.1214559698137,285.0012941934618,287.2416177461657,18.755988783236685,65.0910594594369,65.05399664828646,0.03706281115044874,275.1436364664771,49.027972156590835,226.11566430988628,49.027972156590835,-59.566691978695474,108.59466413528631,1979.1459115557764,-930.6477179388336,2909.79362949461,930.6477179388336,900.4952723998201,30.152445539013456,,,,2048.8022433526626,200,,67624.5251894292,111035.10788671786,82912.27990917992,69559.85687773264,0.4004332862356551
288.14649692683275,286.1208581694399,285.00070083425686,287.2410155046229,18.75591442030455,65.090801389223,65.04598859293874,0.044812796284261935,275.1291757871849,49.01360912534422,226.11556666184072,49.01360912534422,-59.57982782923588,108.5934369545801,1979.1541009156083,-930.6470823099635,2909.8011832255715,930.6470823099635,900.4952723998201,30.151809910143356,,,,2048.8171159390904,200,,67624.13723481125,111035.2013258,82912.25830514086,69559.66054662864,0.4004306379639856
288.14579082708684,286.12016148711905,285.00000935967495,287.24031361456315,18.755827221923983,65.09049877468,65.03665336964252,0.053845405037478145,275.1123235541445,48.99687217790069,226.1154513762438,48.99687217790069,-59.59518157309711,108.59205375099779,1979.1637038576039,-930.6463369840998,2909.8100408417035,930.6463369840998,900.4952723998201,30.151064584279652,,,,2048.834555615203,200,,67623.68231556339,111035.31089415941,82912.23297273865,69559.43032635935,0.4004275326307746
288.1449727552369,286.11935438991105,284.99920833133075,287.23950044849136,18.75572560486871,65.09014612135614,65.02583578343257,0.06431033792357255,275.092801490049,48.97748533348593,226.11531615656307,48.97748533348593,-59.61301858196575,108.59050391545168,1979.174894737676,-930.6454684173393,2909.820363155015,930.6454684173393,900.4952723998201,30.150196017519193,,,,2048.854879026258,200,,67623.15216953072,111035.43858136462,82912.20345167143,69559.1620354765,0.40042391387643905
288.1440303681141,286.11842471624163,284.99828568806987,287.2385637444134,18.755607887708205,65.08973759399015,65.01337212781662,0.07636546617352735,275.0703164535917,48.95515790585844,226.11515854773327,48.95515790585844,-59.63361933919313,108.58877724505157,1979.187858793391,-930.6444622684833,2909.832321061874,930.6444622684833,900.4952723998201,30.149189868663143,,,,2048.878422458359,200,,67622.5380251351,111035.58650144334,82912.16925455202,69558.85123451971,0.4004197218520353
288.1429507330024,286.1173597248074,284.9972287944382,287.2374906551766,18.75547229810181,65.08926704182498,64.99909084736703,0.09017619445795333,275.0445617247817,48.92958577629535,226.11497594848638,48.92958577629535,-59.65727827346702,108.58686404976237,1979.2027912287556,-930.6433033835065,2909.8460946122623,930.6433033835065,900.4952723998201,30.14803098368634,,,,2048.9055403796374,200,,67621.83063298225,111035.75688206266,82912.12986638016,69558.49324220608,0.4004148934809453
288.1417203853571,286.11614615161784,284.99602449734965,287.23626780588603,18.755316979066873,65.08872802036069,64.98281329967382,0.10591472068686869,275.0152184906518,48.900452873810295,226.1147656168415,48.900452873810295,-59.68430238988835,108.58475526369864,1979.2198966057588,-930.6419759043738,2909.8618725101323,930.6419759043738,900.4952723998201,30.14670350455367,,,,2048.936604186625,200,,67621.02030290615,111035.95205789543,82912.08474824732,69558.08315399746,0.40040936268432653
288.140325393707,286.11477027398286,284.9946591895678,287.2348813583979,18.75513999744551,65.0881138207377,64.96435461707577,0.12375920366193327,274.98195752016136,48.86743283673868,226.11452468342267,48.86743283673868,-59.7150097162476,108.58244255298628,1979.2393878915648,-930.6404633261585,2909.879851217723,930.6404633261585,900.4952723998201,30.145190926338387,,,,2048.972000510898,200,,67620.09694674108,111036.17445969346,82912.03333927807,69557.61586375858,0.40040306068517306
288.1387514307819,286.11321798061095,284.9931188792353,287.2333170819866,18.754939353434548,65.08741750280967,64.94352465197741,0.143892850832259,274.9444410003342,48.83019083636448,226.11425016396976,48.83019083636448,-59.7497275640676,108.57991840043208,1979.261485400666,-930.6387485714536,2909.9002339721196,930.6387485714536,900.4952723998201,30.143476171633438,,,,2049.0121293130906,200,,67619.05012728448,111036.42660221909,82911.9750591658,69557.08608852272,0.4003959163505516
288.1369838498044,286.11147484682743,284.9913892644978,287.23156042915707,18.754712990527096,65.08663192964482,64.92012898991757,0.16650293972725194,274.9023245098658,48.788385536081435,226.1139389737844,48.788385536081435,-59.78879064941489,108.57717618549633,1979.2864157252172,-930.6368140911516,2909.923229816369,930.6368140911516,900.4952723998201,30.14154169133144,,,,2049.0574018945804,200,,67617.86911124458,111036.71107215264,82911.90931160431,69556.48839520526,0.40038785654881603
288.1350077648237,286.1095262137038,284.98945581196796,287.2295966154397,18.754458806665383,65.08574980623094,64.89397001880513,0.19177978742580137,274.8552591026711,48.741671157990105,226.11358794468097,48.741671157990105,-59.83253908746685,108.57421024545695,1979.31441049559,-930.6346419504068,2909.949052445997,930.6346419504068,900.4952723998201,30.139369550586707,,,,2049.1082386669227,200,,67616.5429264426,111037.03051394048,82911.83548721203,69555.81722953817,0.40037880655026015
288.1328081339296,286.10735727001946,284.987303837994,287.22741070204495,18.754174665834334,65.08476371970985,64.86484803675609,0.2199156829537685,274.8028934708692,48.689699629837506,226.11319384103172,48.689699629837506,-59.881316306162475,108.57101593599998,1979.3457050928575,-930.6322139185687,2909.9779190114264,930.6322139185687,900.4952723998201,30.136941518748586,,,,2049.165066833133,200,,67615.06042131355,111037.38761509924,82911.7529665934,69555.06694616156,0.40036869044375406
288.13036984417823,286.10495313594464,284.9849185916559,287.22498768023337,18.7538584095704,65.08366617931793,64.8325623817613,0.25110379755662393,274.74487615957037,48.63212278183043,226.11275337773992,48.63212278183043,-59.93546687214284,108.56758965397327,1979.3805374359677,-930.6295116032206,2910.0100490391883,930.6295116032206,900.4952723998201,30.13423920340051,,,,2049.2283180859195,200,,67613.41032758653,111037.78509260282,82911.66112490545,69554.23184019959,0.4003574315506291
288.1276777970778,286.10229894716736,284.9822853381408,287.2223125561939,18.753507869541036,65.08244966004197,64.79691257240633,0.285537087635646,274.68085780390936,48.56859456471221,226.11226323919715,48.56859456471221,-59.99533430436887,108.56392886908108,1979.4191465559209,-930.6265165278515,2910.0456630837725,930.6265165278515,900.4952723998201,30.131244128031426,,,,2049.298426091793,200,,67611.5813232169,111038.22567650906,82911.55933449985,69553.3061791407,0.4003449528769071
288.12471699352403,286.0993799384976,284.97938944161064,287.2193704353845,18.75312087987454,65.081106645409,64.75769944084304,0.32340720456595307,274.6104933584167,48.49877326015231,226.11172009826439,48.49877326015231,-60.06125886920732,108.56003212935963,1979.4617712383108,-930.6232102354024,2910.084981473713,930.6232102354024,900.4952723998201,30.127937835582316,,,,2049.375824025092,200,,67609.5620962798,111038.71209451233,82911.44696844948,69552.2842351252,0.4003311775568257
288.1214726171377,286.09618152590696,284.97621644652486,287.21614660528905,18.75269528917379,65.07962966917873,64.71472624432944,0.36490342484928817,274.53344429182715,48.42232365707991,226.11112063474724,48.42232365707991,-60.13357539606172,108.55589905314163,1979.5086487216831,-930.6195744035083,2910.1282231251917,930.6195744035083,900.4952723998201,30.12430200368817,,,,2049.4609421652426,200,,67607.341408375,111039.24705720098,82911.32340447471,69551.16031694479,0.4003160292852379
288.1179301150355,286.09268938605396,284.97275215647613,287.2126266156318,18.752228972051352,65.07801135537537,64.66779974234868,0.4102116130266893,274.44938072173716,48.3389191683314,226.11046155340574,48.3389191683314,-60.212611149002115,108.55153031733352,1979.560013461339,-930.6155909644016,2910.1756044257404,930.6155909644016,900.4952723998201,30.120318564581453,,,,2049.5542055897295,200,,67604.90815623623,111039.83324411868,82911.18802902219,69549.92880110655,0.400299432733052
288.114075275159,286.0888895323026,284.9689827094847,287.20879635512046,18.751719841262997,65.07624446039583,64.61673123176844,0.45951322862738664,274.35798346506465,48.248243862557885,226.10973960250675,48.248243862557885,-60.29868376797134,108.54692763052923,1979.6160957461339,-930.6112421741091,2910.227337920243,930.6112421741091,900.4952723998201,30.115969774288942,,,,2049.6560317474014,200,,67602.25143193122,111040.4732878524,82911.04023962579,69548.58416233896,0.40028131398397293
288.10989429938775,286.0847683866539,284.96489464927646,287.2046421240313,18.751165858647173,65.07432191097426,64.5613375238923,0.512984387081957,274.2589459838444,48.149994391253124,226.10895159259127,48.149994391253124,-60.39209928062103,108.54209367187416,1979.6771205299926,-930.6065107286337,2910.2836312586264,930.6065107286337,900.4952723998201,30.111238328813556,,,,2049.766828270566,200,,67599.36058148691,111041.16976086952,82910.8794488619,69547.12100314393,0.4002616009286821
288.1053738717765,286.08031284686444,284.9604749917831,287.2001507019458,18.750565045482027,65.07223684012523,64.50144185702062,0.5707949831046051,274.15197620546724,48.04388179316913,226.1080944122981,48.04388179316913,-60.49315027872764,108.53703207189676,1979.7433062764205,-930.6013798402035,2910.344686116624,930.6013798402035,900.4952723998201,30.106107440383425,,,,2049.886990903595,200,,67596.22525762956,111041.92516231955,82910.70508694745,69545.53408046643,0.4002402236381504
288.10050122136533,286.07551034818465,284.95571128628706,287.19530941008225,18.749915492413606,65.0699826215987,64.43687473793749,0.6331078836612107,274.0367982025996,47.9296331585501,226.10716504404948,47.9296331585501,-60.602114179961504,108.5317473385116,1979.8148638726557,-930.5958333251723,2910.410697197828,930.5958333251723,900.4952723998201,30.10056092535217,,,,2050.016901517279,200,,67592.83547155747,111042.74190570936,82910.51660473444,69543.81833183634,0.4002171147214845
288.09526417912946,286.0703489193868,284.95059167094036,287.1901061678332,18.749215367987528,65.06755289948842,64.36747470339691,0.7000781960915106,273.9131537201124,47.80699314115032,226.1061605789621,47.80699314115032,-60.71925165464553,108.52624479579586,1979.8919957311336,-930.5898557033182,2910.481851434452,930.5898557033182,900.4952723998201,30.094583303498098,,,,2050.1569264024947,200,,67589.1816393277,111043.62230882926,82910.31347708913,69541.9688987213,0.4001922096338026
288.0896512287463,286.0648172325995,284.9451049220832,287.18452954311584,18.748462927285,65.06494161820252,64.29308900258526,0.7718526156172629,273.7808035377404,47.6757253073689,226.10507823037148,47.6757253073689,-60.844805214685344,108.52053052205424,1979.9748947931587,-930.5834322386593,2910.558327031818,930.5834322386593,900.4952723998201,30.088159838839147,,,,2050.307414542999,200,,67585.25462399644,111044.56858226101,82910.09520428811,69539.98114789888,0.4001654469874713
288.0836515509658,286.05890464691174,284.93924049742424,287.17856879639925,18.747656519018637,65.06214304708901,64.2135741921247,0.8485688549643129,273.63952866116256,47.53561331470673,226.10391534645584,47.53561331470673,-60.97899795367001,108.51461126837674,1980.0637437735643,-930.5765490165377,2910.6402927901017,930.5765490165377,900.4952723998201,30.08127661671756,,,,2050.468696196272,200,,67581.04577375343,111045.58282087871,82909.86131463759,69537.85069066912,0.40013676880812943
288.07725506147045,286.0526012455521,284.9329885728433,287.1722139182609,18.74679459183653,65.05915180231334,64.12879664468058,0.9303551576327607,273.4891313367658,47.386461916448276,226.10266942031754,47.386461916448276,-61.12203247571785,108.50849439216613,1980.1587144648906,-930.5691929949644,2910.727907459855,930.5691929949644,900.4952723998201,30.073920595144273,,,,2050.641081632694,200,,67576.54695441594,111046.66699593181,82909.61136622983,69535.57339926963,0.4001061207620761
288.0704524422116,286.0458978666419,284.92634007282203,287.16545566046176,18.745875699719562,65.05596286558954,64.03863297058169,1.0173298950078475,273.32943588798634,47.228097787943604,226.10133810004274,47.228097787943604,-61.2740899903335,108.5021877782771,1980.2599671483497,-930.5613520532685,2910.8213192016183,930.5613520532685,900.4952723998201,30.066079653448355,,,,2050.824860056088,200,,67571.75057763651,111047.82294836667,82909.3449485937,69533.14542111411,0.40007345235087766
288.0632351662857,286.03878612758916,284.9192866945714,287.15828556060694,18.74489850644953,65.05257159968625,63.94297035314555,1.1096012465406986,273.16028937277173,47.06037017671924,226.0999191960525,47.06037017671924,-61.435329583496234,108.49569976021547,1980.367650106971,-930.5530150329703,2910.9206651399413,930.5530150329703,900.4952723998201,30.057742633150156,,,,2051.0202987100934,200,,67566.64962430122,111049.05238330168,82909.06168409082,69530.56319059973,0.4000387170723572
