is_on,converged,T_air_ou_in [°C],T_air_ou_out [°C],T1 [°C],T2 [°C],T3 [°C],T4 [°C],T_cond [°C],T_tank_w [°C],T_sup_w [°C],T_serv_w [°C],T0 [°C],dV_fan_ou [m3/s],dV_w_serv [m3/s],dV_w_sup_tank [m3/s],dV_w_sup_mix [m3/s],P1 [Pa],P2 [Pa],P3 [Pa],P4 [Pa],m_dot_ref [kg/s],cmp_rpm [rpm],h1 [J/kg],h2 [J/kg],h3 [J/kg],h4 [J/kg],s1 [J/(kg·K)],s2 [J/(kg·K)],s3 [J/(kg·K)],s4 [J/(kg·K)],x1 [J/kg],x2 [J/kg],x3 [J/kg],x4 [J/kg],E_fan_ou [W],X_a_ou_in [W],X_a_ou_out [W],Q_ref_evap [W],Q_LMTD_evap [W],Xc_evap [W],X1 [W],X2 [W],X3 [W],X4 [W],E_cmp [W],X_cmp [W],Xc_cmp [W],Q_cond_load [W],Q_ref_cond [W],Q_LMTD_cond [W],X_ref_cond [W],Xc_ref_cond [W],Xc_exp [W],X_tank_sup_w [W],X_tank_w [W],Xc_tank [W],X_mix_sup_w [W],X_mix_serv_w [W],Xc_mix [W],Xc_tot [W],E_tot [W],X_fan_ou [W],X_flow_X1_to_X2 [W],X_flow_X2_to_X3 [W],X_flow_X3_to_X4 [W],X_flow_X4_to_X1 [W],X_tot [W],fan_eff [-],cop [-],X_eff [-],is_transitioning
True,True,10.0,5.591215606610547,-3.5937309941512012,88.9390329265637,67.22988194310847,-3.5937309941512012,88.9390329265637,56.157247221467856,15.0,40.0,10.0,1.1324995192578626,0.0001,6.0742643611402314e-05,3.925735638859769e-05,256545.45472378304,1988641.5415252738,1988641.5415252738,256545.45472378304,0.06339258797646385,598.7470867832994,396492.23281903507,457273.141519956,299525.9928515224,299525.9928515224,1729.1678616162544,1780.5568533723003,1319.6325646138816,1369.4424494596974,20832.155232112767,67062.2709173093,39825.83461082194,25722.165716729214,292.1354610240715,0.0,48.35807191185704,6146.940897887453,6146.940897892721,309.99041985187887,1320.6042332910604,4251.250909026983,2524.662724302629,1630.5946531429393,3853.0591021125474,3853.0591021125474,922.4124263766244,10000.0,10000.0,10000.564087644307,1401.646869630716,324.94131509363797,894.0680711596899,11.094581676535135,863.8826523801661,548.8587989270852,7.170315958661821,621.7185455430925,249.33442279573535,3249.605454204652,4145.194563136619,292.1354610240715,5173.663335403608,3447.0751506792535,2553.0070795195634,2243.0166596676845,4145.194563136619,0.00310129969237674,2.4124319975063173,0.14998537127112452,False
True,True,10.0,5.5914422246081585,-3.5947787771361845,88.86022186191502,67.16151417447452,-3.5947787771361277,88.86022186191502,56.08551063327485,15.0,40.0,10.0,1.133390585338884,0.0001,6.0848702169354776e-05,3.915129783064523e-05,256535.41584044945,1985554.6180340953,1985554.6180340953,256535.41584044945,0.06336365405670216,598.4962876037606,396491.6133148735,457228.93777616706,299409.75659303466,299409.75659303466,1729.1684947315234,1780.5317789107387,1319.2999938045662,1369.0127675249887,20831.35646136276,67025.16700731154,39803.76577699187,25727.59389805424,292.50384449488325,0.0,48.39111940785355,6151.46118450492,6151.461184500793,310.24349511799323,1319.9508643496372,4246.9594953439755,2522.112044847314,1630.1943594676304,3848.5388154950806,3848.5388154950806,921.5301845007425,10000.0,10000.000000000002,10000.544675081534,1399.773388497211,325.0740619994506,891.9176853796835,11.113953163578518,862.8316103760116,548.0557312847781,7.150944471618437,621.7185455430925,248.26400930453747,3245.0851675871854,4141.042659989964,292.50384449488325,5168.489679844718,3443.6422293480564,2551.724543968373,2241.48104885038,4141.042659989964,0.003099830943544977,2.4148507564576107,0.15013575000084625,False
True,True,10.0,5.591628599859348,-3.5959256239393085,88.78144589565915,67.09314470830623,-3.5959256239393085,88.78144589565915,56.01378249650185,15.0,40.0,10.0,1.1342695076364633,0.0001,6.0955119177638165e-05,3.904488082236184e-05,256524.4281672581,1982471.2656077142,1982471.2656077142,256524.4281672581,0.06333475501956086,598.2479233142025,396490.93523642945,457184.7633826231,299293.5708310531,299293.5708310531,1729.1691877234102,1780.5068233632057,1318.9674906885982,1368.5834142367355,20830.48216226598,66988.05877705153,39781.728272296634,25732.97951964155,292.86741794368453,0.0,48.42452961663731,6155.9712631614975,6155.971263159631,310.4984691134264,1319.2934846864482,4242.672291880502,2519.5660143806454,1629.7919537998746,3844.028736838502,3844.028736838502,920.6499296444481,10000.0,9999.999999999998,10000.525839203052,1397.8993116288805,325.20696587097586,889.7740605807708,11.133390121207919,861.7804455168362,547.2522562332522,7.131507513989037,621.7185455430925,247.19340748773266,3240.5750889306064,4136.896154782186,292.86741794368453,5163.32222152495,3440.2159440250934,2550.4418834443227,2239.9434143308963,4136.896154782186,0.003098383604705586,2.417271216353874,0.15028623448147127,False
True,True,10.0,5.591775874794166,-3.597168691275101,88.70270417021669,67.02477390126967,-3.597168691275101,88.70270417021669,55.94206281015312,15.0,40.0,10.0,1.135136584991369,0.0001,6.106189645578951e-05,3.893810354421049e-05,256512.51903778166,1979391.497231465,1979391.497231465,256512.51903778166,0.06330589153967892,598.0019367697815,396490.20026412443,457140.6169704966,299177.43602813216,299177.43602813216,1729.169938878644,1780.4819825448656,1318.6350566284539,1368.1543867009048,20829.534500356538,66950.94604263807,39759.72217350558,25738.323863491096,293.22629641532177,0.0,48.45829213102565,6160.4712981500725,6160.47129815543,310.75528701372605,1318.632251901571,4238.389328654141,2517.024659563711,1629.387538915297,3839.5287018499266,3839.5287018499266,919.7716250973572,10000.0,9999.999999999998,10000.507563341553,1396.0246387545426,325.34003033588715,887.6371206484139,11.152892881759913,860.7291580760747,546.4483735602279,7.112004753437043,621.7185455430925,246.1226172864192,3236.0750539420314,4132.754998265248,293.22629641532177,5158.160953751498,3436.796284661068,2549.1591640126544,2238.4038769989284,4132.754998265248,0.003096957125246576,2.4196934016648863,0.15043682623433113,False
True,True,10.0,5.591885192971688,-3.5985051307220033,88.62399582807575,66.95640211316123,-3.5985051307219464,88.62399582807575,55.87035157323311,15.0,40.0,10.0,1.1359921181030133,0.0001,6.116903583568156e-05,3.883096416431845e-05,256499.71583871244,1976315.3259598776,1976315.3259598776,256499.71583871244,0.06327706429088982,597.7582708398685,396489.410081387,457096.4971715652,299061.3526517565,299061.3526517565,1729.1707464810531,1780.4572522635322,1318.3026930020883,1367.7256820532734,20828.51564499692,66913.8286228662,39737.747557935334,25743.62820809224,293.5805961220458,0.0,48.49239648926104,6164.961453711234,6164.961453703204,311.0138936519427,1317.9673235522746,4234.110635718688,2514.488006998624,1628.9812172042173,3835.0385462887657,3835.0385462887657,918.8952341223521,10000.0,10000.0,10000.48983179097,1394.1493696028506,325.47325911721373,885.5067897944066,11.172461779824179,859.6777483293382,545.6440830533367,7.092435855372779,621.7185455430925,245.0516386416184,3231.58489838087,4128.619142410811,293.5805961220458,5153.00586984104,3433.383241120976,2547.8764513265696,2236.862557674627,4128.619142410811,0.003095550954275642,2.4221173363452295,0.15058752674872658,False
True,True,10.0,5.591957763819551,-3.5999319247095514,88.54531996072717,66.88802972663194,-3.5999319247094945,88.54531996072717,55.79864878474643,15.0,40.0,10.0,1.1368364277257115,0.0001,6.127653916162748e-05,3.872346083837253e-05,256486.04758026768,1973242.7658018523,1973242.7658018523,256486.04758026768,0.06324827399074316,597.5168653123437,396488.56647163484,457052.4025403799,298945.3212077957,298945.3212077957,1729.1716087124112,1780.4326280763871,1317.9704012987759,1367.2972973447972,20827.427894435757,66876.70633027103,39715.80450976745,25748.893894336506,293.9304419779154,0.0,48.52683152176224,6169.441902393558,6169.441902386115,311.27422999784926,1317.2988659897198,4229.8362455754495,2511.9560853965645,1628.573095987569,3830.5580976064407,3830.5580976064407,918.0207180207108,10000.0,10000.0,10000.472627948473,1392.2735039022948,325.60665627659023,883.3829894089954,11.192097152262635,858.6262165545556,544.8393845000019,7.072800482934324,621.7185455430925,243.98047149439742,3227.104449698545,4124.488539584356,293.9304419779154,5147.85696359616,3429.9768034172757,2546.5938140082803,2235.319584010431,4124.488539584356,0.003094164510693665,2.424543044313501,0.15073833751172117,False
True,True,10.0,5.591994737309506,-3.6014462041616753,88.4666757056612,66.81965710745425,-3.6014462041616184,88.4666757056612,55.72695444369771,15.0,40.0,10.0,1.1376698193473656,0.0001,6.13844082904869e-05,3.86155917095131e-05,256471.5418523801,1970173.829932355,1970173.829932355,256471.5418523801,0.06321952131349515,597.2776628788044,396487.67113046936,457008.3317039999,298829.3421730344,298829.3421730344,1729.1725238443441,1780.4081057603019,1317.6381829259487,1366.8692297543173,20826.27343366346,66839.57898769056,39693.89310727213,25754.122197819583,294.2759529644005,0.0,48.56158661640768,6173.912808964881,6173.912808961204,311.5362399752487,1316.627037220165,4225.566188397346,2509.4289213107886,1628.1632771954137,3826.0871910351193,3826.0871910351193,917.1480398579379,10000.0,10000.0,10000.455936995373,1390.3970413812006,325.74022570535703,881.2656441153749,11.211799338228786,857.5745630318571,544.0342776875722,7.05309829696817,621.7185455430925,242.90911578573275,3222.6335431272237,4120.36314399952,294.2759529644005,5142.714228255284,3426.5769611687265,2545.3113170533516,2233.775077078103,4120.36314399952,0.0030927972411935217,2.4269705485942397,0.15088925995479321,False
True,True,10.0,5.59199724731036,-3.6030451387662765,88.38806221153021,66.75128461708232,-3.6030451387662197,88.38806221153021,55.655268549091716,15.0,40.0,10.0,1.1384925953238507,0.0001,6.149264509177256e-05,3.850735490822744e-05,256456.22587535306,1967108.5312598334,1967108.5312598334,256456.22587535306,0.06319080691981734,597.0406070572793,396486.72573056025,456964.2833094451,298713.4160165337,298713.4160165337,1729.1734901719956,1780.3836811488793,1317.3060392703094,1366.441476507209,20825.054418079846,66802.44642186005,39672.01342686571,25759.314373237576,294.6172471385017,0.0,48.59665128302,6178.374336050554,6178.374336054177,311.7998681185586,1315.9519928275724,4221.300493615201,2506.9065405774722,1627.751860946131,3821.6256639494463,3821.6256639494463,916.277163161818,10000.0,10000.0,10000.439744306832,1388.5199817677262,325.8739712700026,879.1546796313412,11.231568679187223,856.5227880436688,543.2287624032446,7.033328956009733,621.7185455430925,241.83757145658603,3218.1720160415507,4116.242911087948,294.6172471385017,5137.577656777019,3423.18370373929,2544.029024107949,2232.2291559893906,4116.242911087948,0.003091448600193151,2.4293998716798124,0.15104029547633488,False
True,True,10.0,5.591966470219575,-3.6047257883225257,88.30947859425066,66.68291263260966,-3.604725788322469,88.30947859425066,55.583591099933415,15.0,40.0,10.0,1.139305071330136,0.0001,6.16012514477582e-05,3.8398748552241805e-05,256440.12792309027,1964046.8833206785,1964046.8833206785,256440.12792309027,0.06316213149794635,596.8056393958462,396485.73200954293,456920.2559545364,298597.5432334633,298597.5432334633,1729.174505924148,1780.3593499127442,1316.973971794775,1366.0140347848662,20823.77308684057,66765.30845646301,39650.1655494929,25764.471713848558,294.95444844983484,0.0,48.63201455891364,6182.826651570537,6182.826651563188,312.0650563708016,1315.2738939944202,4217.039192228066,2504.388970352413,1627.3389503652218,3817.173348429463,3817.173348429463,915.4080501958169,10000.0,10000.0,10000.424034964648,1386.6423247898697,326.0078970857835,877.050019987191,11.251405518933318,855.4708918747667,542.4228384340363,7.013492116263639,621.7185455430925,240.76583844793777,3213.719700521567,4112.127796879298,294.95444844983484,5132.447242423883,3419.7970205482297,2542.7470005610385,2230.681944190237,4112.127796879298,0.0030901180228143778,2.431831035890718,0.15119144546405291,False
True,True,10.0,5.591903552501321,-3.606485286541499,88.2309239927614,66.61454152341105,-3.6064852865414423,88.2309239927614,55.51192209522782,15.0,40.0,10.0,1.1401075559116638,0.0001,6.171022925358786e-05,3.828977074641215e-05,256423.27556179152,1960988.8992311351,1960988.8992311351,256423.27556179152,0.06313349571335079,596.5727029309583,396484.6916613493,456876.24827424664,298481.72430548584,298481.72430548584,1729.1755693742693,1780.3351078315895,1316.6419819249934,1365.5869018448475,20822.431622745098,66728.1649214522,39628.3495531441,25769.5954778374,295.2876782529859,0.0,48.667665743550664,6187.269919457065,6187.2699194614615,312.33174803871384,1314.5928975961176,4212.782314028267,2501.87623664059,1626.9246456348314,3812.7300805429345,3812.7300805429345,914.5406641107847,10000.0,10000.0,10000.408795115118,1384.7640701754615,326.14200721221573,874.9515910057585,11.271310203613188,854.4188748121626,541.6165055669121,6.993587431583768,621.7185455430925,239.69391670065386,3209.276432635039,4108.017758795921,295.2876782529859,5127.322978139052,3416.4169007513747,2541.465309745616,2229.1335617069026,4108.017758795921,0.003088804958356261,2.434264062901969,0.15134271126552315,False
True,True,10.0,5.591809630633861,-3.6083207905028303,88.15239755294311,66.54617165691792,-3.6083207905028303,88.15239755294311,55.44026153398005,15.0,40.0,10.0,1.1409003560212572,0.0001,6.181958041738597e-05,3.818041958261404e-05,256405.69613355107,1957934.5919473616,1957934.5919473616,256405.69613355107,0.06310490022238155,596.3417412302377,396483.6063660961,456832.25891649164,298365.959710566,298365.959710566,1729.1766788099378,1780.310950719074,1316.3100710774268,1365.1600749834486,20821.032190782375,66691.01565010595,39606.56551471271,25774.68690872265,295.6170575921091,0.0,48.70359419650207,6191.704302252118,6191.704302244752,312.59988671175097,1313.909158926316,4208.529888329223,2499.3683649571635,1626.509045638067,3808.295697747881,3808.295697747881,913.6749683449743,10000.0,10000.0,10000.394011224978,1382.8852176521666,326.27630571989243,872.8593193190966,11.29128308174381,853.3667371453043,540.8097635886061,6.973614553453147,621.7185455430925,238.6218061556649,3204.8420498399855,4103.91275533999,295.6170575921091,5122.204856674197,3413.0433333021374,2540.184013983041,2227.58412727129,4103.91275533999,0.003087508861130647,2.436698973921424,0.1514940941992774,False
True,True,10.0,5.591685896540184,-3.610229314752303,88.07389837875127,66.47780342105722,-3.610229314752246,88.07389837875127,55.36860941519535,15.0,40.0,10.0,1.1416837954672245,0.0001,6.192930686036865e-05,3.807069313963135e-05,256387.41834459652,1954883.9752667411,1954883.9752667411,256387.41834459652,0.06307634571806034,596.1126952757185,396482.4778881846,456788.28646512504,298250.2499609471,298250.2499609471,1729.17783243253,1780.286874177628,1315.97824076826,1364.7335514364345,20819.57706463385,66653.86047144979,39584.813517134375,25779.747301440802,295.9427148613537,0.0,48.73978867378831,6196.129969393735,6196.129969391563,312.86941267726843,1313.2228406326446,4204.281946540524,2496.865382591716,1626.092253309913,3803.8700306062638,3803.8700306062638,912.810924698385,10000.0,10000.0,10000.379669610606,1381.0057669474863,326.4107970013215,870.7731292818028,11.31132450423334,852.3144791659306,540.0026122857892,6.953573130963616,621.7185455430925,237.54950675380167,3200.416382698368,4099.812745467618,295.9427148613537,5117.092871238909,3409.676307290101,2538.903178008298,2226.0337653310294,4099.812745467618,0.0030862291602672966,2.4391357900565325,0.15164559557760493,False
True,True,10.0,5.591533455763397,-3.6122080911005696,87.99542563903555,66.40943717635622,-3.6122080911005696,87.99542563903555,55.296965737879134,15.0,40.0,10.0,1.1424581748106448,0.0001,6.203941051695614e-05,3.796058948304386e-05,256368.46881884075,1951837.0616893217,1951837.0616893217,256368.46881884075,0.06304783283111459,595.8855102201645,396481.3078635626,456744.3296074114,298134.5955220723,298134.5955220723,1729.1790285746692,1780.262874130359,1315.6464923809199,1364.3073285989922,20818.068352365146,66616.69922712039,39563.093634134944,25784.77785898777,296.26476913213276,0.0,48.77623876840325,6200.547079195996,6200.5470791881535,313.14027069425083,1312.534093346635,4200.0385166321275,2494.3673137266737,1625.6743640408858,3799.452920804003,3799.452920804003,911.9484975185105,10000.0,9999.999999999998,10000.365757895994,1379.1257177887549,326.54548511669896,868.6929496857879,11.331434824401654,851.2621011682163,539.1950514449402,6.9334628107953025,621.7185455430925,236.47701843591904,3195.9992728961074,4095.7176899361357,296.26476913213276,5111.987014150638,3406.3158112451847,2537.622861559397,2224.482590865146,4095.7176899361357,0.003084965325191572,2.4415745315092576,0.15179721665649934,False
True,True,10.0,5.591353494401119,-3.614254145184532,87.91697844161064,66.34107331216518,-3.614254145184475,87.91697844161064,55.225330501036865,15.0,40.0,10.0,1.1432238184699148,0.0001,6.214989333488655e-05,3.785010666511345e-05,256348.87615256238,1948793.8649264714,1948793.8649264714,256348.87615256238,0.06301936224636774,595.6601274316436,396480.098050101,456700.3869368203,298018.99690773647,298018.99690773647,1729.1802654442442,1780.2389461948874,1315.314827438949,1363.8814037659854,20816.508319283406,66579.53175145807,39541.40594811822,25789.77986111783,296.5833497257896,0.0,48.81293321429162,6204.955800066925,6204.955800074176,313.4124008444153,1311.8430784774487,4195.799629638679,2491.874185175142,1625.255479321864,3795.044199933075,3795.044199933075,911.0876487718451,10000.0,10000.0,10000.352263203215,1377.2450699031447,326.68037456039247,866.618705853278,11.351614398001123,850.2096034486976,538.3870808524482,6.913283237195831,621.7185455430925,235.40434114280094,3191.59055202518,4091.6275496588646,296.5833497257896,5106.887278410524,3402.961833946987,2536.3431280937093,2222.9307272492943,4091.6275496588646,0.0030837167886245773,2.4440152185488486,0.15194895869613737,False
True,True,10.0,5.591147169085843,-3.6163645755839298,87.838555916492,66.27271220980964,-3.616364575583873,87.838555916492,55.15370370367418,15.0,40.0,10.0,1.1439810435920208,0.0001,6.226075727533057e-05,3.7739242724669444e-05,256328.66824074672,1945754.3982560863,1945754.3982560863,256328.66824074672,0.0629909346261199,595.4364897352227,396478.85016256105,456656.45708314347,297903.4546177159,297903.4546177159,1729.181541293096,1780.215086096116,1314.9832474271618,1363.4557743044036,20814.899175141072,66542.35788474836,39519.75053843518,25794.754553144157,296.89858326860434,0.0,48.84986100405934,6209.3562965092515,6209.356296510285,313.6857445633241,1311.1499531905883,4191.5653153860585,2489.3860226071374,1624.8356977539124,3790.6437034907476,3790.6437034907476,910.2283412952775,10000.0,10000.0,10000.33917346535,1375.363823017658,326.8154697612631,864.550324853225,11.371863583237568,849.1569863063492,537.5787002945465,6.893034051959389,621.7185455430925,234.33147481521598,3187.1900555828524,4087.542286759352,296.89858326860434,5101.793656681336,3399.614363902415,2535.06403904919,2221.378294485866,4087.542286759352,0.003082482997386513,2.4464578708806726,0.15210082292163826,False
True,True,10.0,5.590915651808643,-3.618536440191292,87.76015718130071,66.20435425701487,-3.618536440191292,87.76015718130071,55.08208534479684,15.0,40.0,10.0,1.1447301727083414,0.0001,6.237200431300742e-05,3.7627995686992576e-05,256307.87336469963,1942718.6751650758,1942718.6751650758,256307.87336469963,0.06296255064107446,595.2145392749939,396477.5659397857,456612.53865913727,297787.9691621645,297787.9691621645,1729.182854348298,1780.19128949787,1314.6517538616304,1363.0304375796259,20813.243160785256,66505.17746753551,39498.12748596398,25799.703191213543,297.2105989493295,0.0,48.8870109343584,6213.7487348581935,6213.748734863891,313.96024218553475,1310.4548765159384,4187.335604193349,2486.9028520626225,1624.4151187014731,3786.2512651418056,3786.2512651418056,909.3705374643941,10000.0,9999.999999999998,10000.326476548731,1373.4819768591365,326.9507752715904,862.4877333611494,11.392182740791435,848.1042500426271,536.7699095573008,6.87271489440552,621.7185455430925,233.25841939394002,3182.7976172339095,4083.461864091135,297.2105989493295,5096.7061416577435,3396.2733895270167,2533.7856561658673,2219.8254139803325,4083.461864091135,0.0030812633916962105,2.4489025079277242,0.15225281054056564,False
True,True,10.0,5.590660081497106,-3.6207668790915477,87.6817813789541,66.13599983253198,-3.620766879091491,87.6817813789541,55.01047542341064,15.0,40.0,10.0,1.1454715199579821,0.0001,6.248363643630235e-05,3.7516363563697666e-05,256286.51901499965,1939686.7086663241,1939686.7086663241,256286.51901499965,0.06293421093712344,594.9942198215912,396476.24707204616,456568.63031831273,297672.54103563563,297672.54103563563,1729.1842028864216,1780.167552185007,1314.3203482151296,1362.6053910360274,20811.54245447601,66467.99034684814,39476.53686824182,25804.626993504586,297.5195227752438,0.0,48.924372098748144,6218.133277064997,6218.133277065253,314.23583560611405,1309.758002756893,4183.1105250552255,2484.424698333061,1623.993838363007,3781.866722935003,3781.866722935003,908.5142006366705,10000.0,10000.0,10000.314161342349,1371.5995311542517,327.0862955679129,860.4308599700539,11.412572233839251,847.0513949614159,535.9607084266751,6.852325401357707,621.7185455430925,232.18517481968104,3178.413075027107,4079.386245710247,297.5195227752438,5091.624725691896,3392.938898969731,2532.508038999677,2218.272203393563,4079.386245710247,0.003080057427554587,2.4513491485430396,0.1524049227250477,False
True,True,10.0,5.590381669938893,-3.623052845758423,87.60342759655055,66.06764934097106,-3.623052845758366,87.60342759655055,54.93887393852157,15.0,40.0,10.0,1.1462054210637231,0.0001,6.259565564738462e-05,3.740434435261538e-05,256264.6344645589,1936658.5128435385,1936658.5128435385,256264.6344645589,0.0629059162084494,594.7754717248033,396474.8953599888,456524.73062930856,297557.1707759029,297557.1707759029,1729.1855850709908,1780.143869665384,1313.9890320860184,1362.1806320282867,20809.79937685789,66430.7963632752,39454.97877046696,25809.527246813668,297.8254900569578,0.0,48.96193280752996,6222.510094216981,6222.510094216858,314.5124624524874,1309.059495915265,4178.890109688756,2481.9515885411447,1623.5719583677524,3777.489905783019,3777.489905783019,907.6592920095281,10000.0,10000.0,10000.302216056754,1369.716485629512,327.2220355180991,858.3796301733923,11.433032428075181,845.9984213690941,535.151096688493,6.831865207121773,621.7185455430925,231.11174103312328,3174.036257875123,4075.3153958399766,297.8254900569578,5086.549401698284,3389.610880550673,2531.2312503772805,2216.718787924793,4075.3153958399766,0.0030788645279341714,2.45379781162652,0.15255716065012634,False
True,True,10.0,5.590081546638146,-3.6253915009019124,87.52509498357546,65.999303161223,-3.6253915009018556,87.52509498357546,54.86728088913566,15.0,40.0,10.0,1.1469321893453068,0.0001,6.270806396232762e-05,3.729193603767239e-05,256242.24699747554,1933634.1005635997,1933634.1005635997,256242.24699747554,0.06287766709025752,594.5582393023311,396473.51248175546,456480.8382595674,297441.85887686326,297441.85887686326,1729.186999190582,1780.120237752753,1313.6578069481807,1361.756158064906,20808.016090662335,66393.59536959554,39433.453269206046,25814.40515050525,298.12862707178414,0.0,48.999682171225,6226.879346766113,6226.879346759583,314.79006462911,1308.3595085573882,4174.674386574691,2479.483546880365,1623.1495731864982,3773.120653233887,3773.120653233887,906.8057752165842,10000.0,10000.0,10000.290630402513,1367.832840011257,327.35799968306924,856.3339736938667,11.453563691732972,844.9453295745556,534.3410741284346,6.8113339434639855,621.7185455430925,230.038117974927,3169.667005325992,4071.249280305671,298.12862707178414,5081.480161791275,3386.289322096949,2529.955348403082,2215.165283773972,4071.249280305671,0.0030776841542805504,2.4562485152589812,0.15270952543991942,False
True,True,10.0,5.589760917677154,-3.6277798092130524,87.44678263114633,65.93096169955356,-3.6277798092129956,87.44678263114633,54.79569627425917,15.0,40.0,10.0,1.1476521606993175,0.0001,6.282086341122924e-05,3.7179136588770755e-05,256219.38576914684,1930613.4858287782,1930613.4858287782,256219.38576914684,0.0628494642686494,594.3424632737781,396472.10023143457,456436.9517874707,297326.60587815475,297326.60587815475,1729.1884434149774,1780.0966519699496,1313.3266744083862,1361.3319665608701,20806.194908203848,66356.38721189965,39411.960449140315,25819.261976164504,298.42906980968155,0.0,49.037608478567954,6231.241204754041,6231.241204758452,315.06857956413637,1307.6582034497128,4170.463387070951,2477.020600005668,1622.7267830138492,3768.75879524596,3768.75879524596,905.9536116247218,10000.0,10000.000000000002,10000.279393509503,1365.9485940256645,327.49419303961895,854.2938169918186,11.47416639560792,843.8921198892494,533.530640532023,6.790731239589035,621.7185455430925,228.96430558574593,3165.3051473380647,4067.1878650556414,298.42906980968155,5076.416998695673,3382.9742116303896,2528.6803946385708,2213.611815074434,4067.1878650556414,0.0030765157333532277,2.4587012775873323,0.15286201822265397,False
True,True,10.0,5.589420958319295,-3.6302148120161064,87.36848965381057,65.8626253538485,-3.6302148120160496,87.36848965381057,54.724120092898374,15.0,40.0,10.0,1.148365663119557,0.0001,6.293405603833461e-05,3.70659439616654e-05,256196.07919561584,1927596.682192225,1927596.682192225,256196.07919561584,0.06282130840641784,594.1280858741687,396470.66035784263,456393.0698294371,297211.4123048002,297211.4123048002,1729.1899159599986,1780.073107952412,1312.9956360329754,1360.9080550056667,20804.338083489158,66319.17174243178,39390.50039178331,25824.098959665775,298.7269512611269,0.0,49.07570029282863,6235.595834129309,6235.595834123959,315.34794612876135,1306.9557389342563,4166.257141289498,2474.562773395342,1622.3036850630176,3764.404165870691,3764.404165870691,905.1027635154496,10000.0,10000.0,10000.268495414675,1364.0637473987406,327.6306204954151,852.2590883323244,11.494840913079305,842.8387926271384,532.7197956846815,6.770056722117652,621.7185455430925,227.8903038061635,3160.950517962795,4063.131117131818,298.7269512611269,5071.359904804947,3379.665536910791,2527.4064485784666,2212.058502449705,4063.131117131818,0.003075358706729433,2.461156116236545,0.15301464009410712,False
True,True,10.0,5.58906287666349,-3.632693465726902,87.29021514015716,65.79429453405004,-3.6326934657268453,87.29021514015716,54.65255234405976,15.0,40.0,10.0,1.1490730347514269,0.0001,6.304764390215902e-05,3.695235609784099e-05,256172.3564994588,1924583.7036609421,1924583.7036609421,256172.3564994588,0.06279320018662049,593.9150478206327,396469.19466005056,456349.19096414384,297096.27870166727,297096.27870166727,1729.1914149898032,1780.049601208707,1312.6646934468756,1360.4844208593668,20802.447935407923,66281.94881161861,39369.07318190456,25828.917365057714,299.0224089462429,0.0,49.11394580241704,6239.943404902976,6239.9434049040665,315.6281011279275,1306.2522775798197,4162.0556804872995,2472.1100934730453,1621.8803787077472,3760.0565950970245,3760.0565950970245,904.2531921895443,10000.0,10000.0,10000.257925731696,1362.1782998563326,327.7672871579216,850.229714765298,11.515587620132841,841.7853481048126,531.908539371653,6.7493100150641165,621.7185455430925,226.81611257678412,3156.6029471891284,4059.0790040432676,299.0224089462429,5066.308872676844,3376.3632856625895,2526.1335708972915,2210.505469769364,4059.0790040432676,0.003074212501466411,2.4636130486839387,0.15316739214087624,False
True,True,10.0,5.588687882740317,-3.635212720258721,87.21195817804067,65.72596965334168,-3.635212720258721,87.21195817804067,54.58099302674981,15.0,40.0,10.0,1.1497746150598234,0.0001,6.316162907561311e-05,3.68383709243869e-05,256148.24695879486,1921574.5643048065,1921574.5643048065,256148.24695879486,0.06276514029185028,593.7032897874177,396467.70494102314,456305.31377004005,296981.20561858505,296981.20561858505,1729.1929386642669,1780.0261272371367,1312.3338482908691,1360.0610616100525,20800.526787956114,66244.71827256493,39347.67890474558,25833.718453418813,299.3155812272359,0.0,49.15233313468844,6244.284087117894,6244.2840871110575,315.9089809985378,1305.5479819904554,4157.859035971635,2469.6625866150343,1621.4569629889932,3755.7159128821054,3755.7159128821054,903.4048589009253,10000.0,10000.0,10000.247674928327,1360.2922511241122,327.90419823248885,848.2056236260412,11.53640689538353,840.7317866414073,531.0968713780885,6.7284907398134255,621.7185455430925,225.7417318381282,3152.2622649742098,4055.031494109341,299.3155812272359,5061.263894872561,3373.0674455159597,2524.8618218899182,2208.95284089138,4055.031494109341,0.003073076544416662,2.466072092048308,0.15332027542726856,False
