time_hour,R_g,Tf_i,Tf_o,Tf,Tb,X_in_ghe,X_out_ghe,X_c_ghe,X_in_ground,X_out_ground,X_c_ground
243.74441501222216,0.23626090807828043,25.100308552817427,22.11273685109659,23.606522701957008,20.90652270195701,354.6212478894704,107.7657486019433,246.8554992875271,260.2811035918795,154.6212478894704,105.65985570240912
258.2618760682677,0.2385389100988558,25.157258603331815,22.169686901610977,23.663472752471396,20.963472752471397,353.62314352620365,106.78569730201579,246.83744622418786,260.2811035918795,153.62314352620365,106.65796006567587
273.6439997074672,0.24081648688472454,25.214198022978533,22.226626321257694,23.720412172118113,21.020412172118114,352.62561182781354,105.80620486825359,246.81940695955996,260.2811035918795,152.62561182781354,107.65549176406597
289.9422853882878,0.24309361034721289,25.27112610954074,22.283554407819903,23.777340258680322,21.077340258680323,351.6286646488219,104.82728294677165,246.80138170205024,260.2811035918795,151.62866464882185,108.65243894305766
307.21129988617594,0.2453702524497194,25.328042162103404,22.340470460382566,23.834256311242985,21.134256311242986,350.6323138024135,103.84894314326829,246.7833706591452,260.2811035918795,150.63231380241348,109.64878978946604
325.508859983506,0.2476463851606911,25.384945479877697,22.397373778156858,23.891159629017277,21.191159629017278,349.63657108107543,102.87119704320213,246.7653740378733,260.2811035918795,149.63657108107543,110.64453251080408
344.896226040576,0.24992198040720098,25.441835361040443,22.454263659319604,23.948049510180024,21.248049510180024,348.64144827694156,101.89405623196353,246.74739204497803,260.2811035918795,148.6414482769416,111.63965531493793
365.4383070957258,0.2521970100299855,25.498711101610056,22.511139399889217,24.004925250749636,21.304925250749637,347.6469572014438,100.91753231398572,246.7294248874581,260.2811035918795,147.64695720144383,112.63414639043569
387.20387818125573,0.25447144573953623,25.555571994348824,22.568000292627985,24.061786143488405,21.361786143488406,346.65310970446103,99.94163693157392,246.7114727728871,260.2811035918795,146.653109704461,113.62799388741851
410.26581058271944,0.2567452590732428,25.61241732769149,22.62484562597065,24.11863147683107,21.41863147683107,345.65991769296517,98.96638178326745,246.69353590969772,260.2811035918795,145.65991769296517,114.62118589891435
434.7013158125026,0.2590184213534496,25.66924638469666,22.68167468297582,24.17546053383624,21.47546053383624,344.66739314922154,97.99177864187183,246.6756145073497,260.2811035918795,144.6673931492215,115.613710442658
460.5922041145108,0.26129090364634444,25.726058442019028,22.73848674029819,24.23227259115861,21.53227259115861,343.67554814858966,97.0178393715116,246.65770877707806,260.2811035918795,143.67554814858963,116.60555544328989
488.02515836544336,0.26356267672158695,25.782852768900092,22.795281067179253,24.289066918039673,21.589066918039673,342.68439487696406,96.04457594512718,246.63981893183688,260.2811035918795,142.68439487696406,117.59670871491545
517.092024289676,0.26583371101258907,25.839628626175145,22.852056924454306,24.345842775314726,21.645842775314726,341.69394564787945,95.07200046110688,246.62194518677256,260.2811035918795,141.69394564787942,118.5871579440001
547.8901179593945,0.2681039765771492,25.896385265289148,22.90881356356831,24.402599414428728,21.70259941442873,340.7042129194336,94.10012516018207,246.6040877592515,260.2811035918795,140.7042129194336,119.57689067244593
580.5225516094902,0.2703734430595136,25.95312192734826,22.96555022562742,24.45933607648784,21.75933607648784,339.7152093105469,93.12896244076285,246.58624686978408,260.2811035918795,139.71520931054692,120.56589428133259
615.0985788580505,0.2726420796512155,26.009837842140808,23.02226614041997,24.51605199128039,21.81605199128039,338.72694761771334,92.15852487620316,246.56842274151018,260.2811035918795,138.7269476177133,121.5541559741662
651.7339604882427,0.27490985505366716,26.0665322272021,23.07896052548126,24.57274637634168,21.87274637634168,337.7394408309607,91.18882522989433,246.55061560106634,260.2811035918795,137.7394408309607,122.54166276091883
690.5513520162331,0.27717673744044646,26.12320428687158,23.13563258515074,24.62941843601116,21.92941843601116,336.752702149896,90.21987647106835,246.53282567882763,260.2811035918795,136.75270214989598,123.52840144198353
731.68071434272,0.27944269441983216,26.17985321135622,23.192281509635382,24.6860673604958,21.986067360495802,335.7667449996136,89.25169179078392,246.51505320882967,260.2811035918795,135.76674499961362,124.51435859226589
775.2597488629465,0.2817076929974972,26.23647817579785,23.24890647407701,24.74269232493743,22.04269232493743,334.7815830464982,88.28428461706744,246.49729842943077,260.2811035918795,134.78158304649824,125.49952054538127
821.434358491943,0.2839716995392637,26.293078339342014,23.305506637621175,24.799292488481594,22.099292488481595,333.7972302139667,87.31766863069336,246.47956158327335,260.2811035918795,133.7972302139667,126.4838733779128
870.3591361485165,0.28623467973383454,26.349652844206283,23.362081142485444,24.855866993345863,22.155866993345864,332.81370069818,86.35185778022841,246.4618429179516,260.2811035918795,132.81370069817999,127.46740289369953
922.1978823334332,0.2884965985555943,26.406200814750274,23.418629113029436,24.912414963889855,22.212414963889856,331.83100898369605,85.38686629777254,246.4441426859235,260.2811035918795,131.83100898369605,128.45009460818346
977.1241535346502,0.29075742022705714,26.462721356536846,23.475149654816008,24.968935505676427,22.268935505676428,330.8491698592385,84.42270871429469,246.4264611449438,260.2811035918795,130.84916985923846,129.43193373264106
1035.3218432956626,0.29301710818136983,26.519213555394664,23.531641853673825,25.025427704534245,22.325427704534246,329.8681984334082,83.4593998749499,246.40879855845833,260.2811035918795,129.86819843340825,130.41290515847126
